"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.0384...4326",0.04,0.03,-0.03,0.04,0.1,0.04,"L2 proportion (nonlinear)"
"fitted.Predictor.0385...4327",0.08,0.09,-0.1,0.08,0.27,0.08,"L2 proportion (nonlinear)"
"fitted.Predictor.0386...4328",0.04,0.03,-0.03,0.04,0.1,0.04,"L2 proportion (nonlinear)"
"fitted.Predictor.0387...4329",0.05,0.05,-0.04,0.05,0.15,0.05,"L2 proportion (nonlinear)"
"fitted.Predictor.0388...4330",0.04,0.03,-0.03,0.04,0.1,0.04,"L2 proportion (nonlinear)"
"fitted.Predictor.0389...4331",0.04,0.03,-0.03,0.04,0.1,0.04,"L2 proportion (nonlinear)"
"fitted.Predictor.0390...4332",0.04,0.03,-0.03,0.04,0.1,0.04,"L2 proportion (nonlinear)"
"fitted.Predictor.0391...4333",0.07,0.08,-0.08,0.07,0.23,0.07,"L2 proportion (nonlinear)"
"fitted.Predictor.0392...4334",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0393...4335",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0394...4336",0.08,0.09,-0.1,0.08,0.27,0.08,"L2 proportion (nonlinear)"
"fitted.Predictor.0395...4337",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0396...4338",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0397...4339",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0398...4340",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0399...4341",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0400...4342",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0401...4343",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0402...4344",0.04,0.03,-0.03,0.04,0.1,0.04,"L2 proportion (nonlinear)"
"fitted.Predictor.0403...4345",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0404...4346",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0405...4347",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0406...4348",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0407...4349",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0408...4350",0.05,0.05,-0.04,0.05,0.15,0.05,"L2 proportion (nonlinear)"
"fitted.Predictor.0409...4351",0.04,0.03,-0.03,0.04,0.1,0.04,"L2 proportion (nonlinear)"
"fitted.Predictor.0410...4352",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0411...4353",0.04,0.04,-0.03,0.04,0.12,0.04,"L2 proportion (nonlinear)"
"fitted.Predictor.0412...4354",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0413...4355",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0414...4356",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0415...4357",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0416...4358",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0417...4359",0.05,0.05,-0.04,0.05,0.15,0.05,"L2 proportion (nonlinear)"
"fitted.Predictor.0418...4360",0.07,0.07,-0.08,0.07,0.21,0.07,"L2 proportion (nonlinear)"
"fitted.Predictor.0419...4361",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0420...4362",0.04,0.03,-0.03,0.04,0.1,0.04,"L2 proportion (nonlinear)"
"fitted.Predictor.0421...4363",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0422...4364",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0423...4365",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0424...4366",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0425...4367",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0426...4368",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0427...4369",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0428...4370",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0429...4371",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0430...4372",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0431...4373",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0432...4374",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0433...4375",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0434...4376",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0435...4377",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0436...4378",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0437...4379",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0438...4380",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0439...4381",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0440...4382",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0441...4383",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0442...4384",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0443...4385",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0444...4386",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0445...4387",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0446...4388",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0447...4389",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0448...4390",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0449...4391",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0450...4392",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0451...4393",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0452...4394",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0453...4395",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0454...4396",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0455...4397",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0456...4398",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0457...4399",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0458...4400",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0459...4401",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0460...4402",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0461...4403",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0462...4404",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0463...4405",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0464...4406",0.04,0.03,-0.03,0.04,0.1,0.04,"L2 proportion (nonlinear)"
"fitted.Predictor.0465...4407",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0466...4408",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0467...4409",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0468...4410",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0469...4411",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0470...4412",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0471...4413",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0472...4414",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0473...4415",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0474...4416",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0475...4417",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0476...4418",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0477...4419",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0478...4420",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0479...4421",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0480...4422",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0481...4423",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0482...4424",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0483...4425",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0484...4426",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0485...4427",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0486...4428",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0487...4429",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0488...4430",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0489...4431",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0490...4432",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0491...4433",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0492...4434",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0493...4435",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0494...4436",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0495...4437",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0496...4438",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0497...4439",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0498...4440",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0499...4441",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0500...4442",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0501...4443",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0502...4444",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0503...4445",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0504...4446",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0505...4447",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0506...4448",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0507...4449",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0508...4450",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0509...4451",0.04,0.04,-0.03,0.04,0.12,0.04,"L2 proportion (nonlinear)"
"fitted.Predictor.0510...4452",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0511...4453",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0512...4454",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0513...4455",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0514...4456",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0515...4457",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0516...4458",0.07,0.08,-0.08,0.07,0.23,0.07,"L2 proportion (nonlinear)"
"fitted.Predictor.0517...4459",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0518...4460",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0519...4461",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0520...4462",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0521...4463",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0522...4464",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0523...4465",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0524...4466",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0525...4467",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0526...4468",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0527...4469",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0528...4470",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0529...4471",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0530...4472",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0531...4473",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0532...4474",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0533...4475",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0534...4476",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0535...4477",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0536...4478",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0537...4479",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0538...4480",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0539...4481",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0540...4482",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0541...4483",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0542...4484",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0543...4485",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0544...4486",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0545...4487",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0546...4488",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0547...4489",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0548...4490",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0549...4491",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0550...4492",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0551...4493",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0552...4494",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0553...4495",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0554...4496",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0555...4497",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0556...4498",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0557...4499",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0558...4500",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0559...4501",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0560...4502",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0561...4503",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0562...4504",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0563...4505",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0564...4506",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0565...4507",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0566...4508",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0567...4509",0.04,0.03,-0.03,0.04,0.1,0.04,"L2 proportion (nonlinear)"
"fitted.Predictor.0568...4510",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0569...4511",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0570...4512",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0571...4513",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0572...4514",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0573...4515",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0574...4516",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0575...4517",0.05,0.05,-0.04,0.05,0.15,0.05,"L2 proportion (nonlinear)"
"fitted.Predictor.0576...4518",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0577...4519",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0578...4520",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0579...4521",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0580...4522",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0581...4523",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0582...4524",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0583...4525",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0584...4526",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0585...4527",0.04,0.04,-0.03,0.04,0.12,0.04,"L2 proportion (nonlinear)"
"fitted.Predictor.0586...4528",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0587...4529",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0588...4530",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0589...4531",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0590...4532",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0591...4533",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0592...4534",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0593...4535",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0594...4536",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0595...4537",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0596...4538",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0597...4539",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0598...4540",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0599...4541",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0600...4542",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0601...4543",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0602...4544",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0603...4545",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0604...4546",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0605...4547",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0606...4548",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0607...4549",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0608...4550",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0609...4551",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0610...4552",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0611...4553",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0612...4554",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0613...4555",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0614...4556",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0615...4557",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0616...4558",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0617...4559",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0618...4560",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0619...4561",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0620...4562",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0621...4563",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0622...4564",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0623...4565",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0624...4566",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0625...4567",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0626...4568",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0627...4569",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
"fitted.Predictor.0628...4570",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (nonlinear)"
