ISO_639	L1_st	L1_log10_scaled	All_Users_scaled	All_Users_log10_scaled
kde; kde	-0.008871055367999025	1.5012342897785114	-0.02995640628214378	1.4837754166842294
lva	-0.09093750384650408	-1.614206518075906	-0.08166608772743812	-1.6193015562154098
ymk; ymk	-0.08486384026539083	0.7261157030854649	-0.07783910100134003	0.7117329398797395
mjr	-0.08982910261428662	0.2201359602197835	-0.08096768934790366	0.20776121142263893
mal; mal	1.3417173270288718	2.3527325124570373	0.8391872095018573	2.337796343992453
zlm; zlm; zlm	0.567749345166154	2.121366692787099	0.41113048595872814	2.1523778771337714
xmm	-0.01607006871561098	1.473898153237882	0.004388080538045166	1.634826275038723
mbp	-0.09086370367538628	-0.5778912951472663	-0.08161958658830196	-0.5870990194739418
mdy	-0.08704411287923902	0.5937739365887595	-0.07903843640146845	0.6002773828109916
mgl	-0.09062181682690652	-0.1522469864138562	-0.08146717482792255	-0.16314390861241967
gut	-0.090927466365036555	-1.1187247390467787	-0.08165976315778974	-1.1257861297241232
gcc	-0.09073412143512927	-0.2819491338825217	-0.08153793743095586	-0.29233132444486215
tcf	-0.0893971618134299	0.31794657970954865	-0.0806955254900833	0.30518366293529237
mla	-0.09077525865425848	-0.3483763431779698	-0.08156385779836732	-0.3584949129229399
mlt	-0.07226351004611345	1.0604675309905367	-0.0698996924632088	1.0447578702213511
mll	-0.09091923892121072	-0.9670198392422642	-0.08165457908430744	-0.9746832809482416
mmn	-0.09077237904891942	-0.34321198044822654	-0.08156204337264851	-0.3533510453116647
mcs; mcs	-0.09036388646296636	0.024586851523015704	-0.08130465412425268	0.01298815242624913
mgr; mgr	-0.08214960654724547	0.8360749001362402	-0.07612887515953168	0.8212557565118376
mgm	-0.08147824713105675	0.8579894871224352	-0.0757058547633766	0.843083373995702
mam; mam	-0.06615874672733851	1.144679753716	-0.06605310993934764	1.1286358911156233
mdi	-0.08847157438302265	0.45788950246060683	-0.08011231722332537	0.44457121284934425
nmm	-0.09044616090122479	-0.021308729754315407	-0.0813564948590756	-0.03272528917099693
mva	-0.09061276663869809	-0.14389213580123816	-0.08146147234709204	-0.15482221478255476
mle	-0.09081639587338769	-0.4340102943831886	-0.08158977816577878	-0.4437890200725254
cmn; cmn; cmn; cmn; cmn; cmn; cmn; cmn; cmn; cmn; cmn; cmn; cmn; cmn; cmn	37.66797981629793	3.3268946086007927	28.82927003840315	3.3599874210823195
mgs	-0.08916679338630631	0.3593876945774298	-0.0805503714325791	0.346460315970589
mnk; mnk; mnk	-0.010763367447942738	1.4942883763934671	-0.031148743183071093	1.476857068620435
tbf	-0.09077525865425848	-0.3483763431779698	-0.08156385779836732	-0.3584949129229399
zng; zng	-0.09076703121043263	-0.333852374837191	-0.08155867372488503	-0.3440285839207103
mpc	-0.09093976639355619	-2.6116569929794835	-0.08166751334764576	-2.6127935822804855
mdj	-0.0654347316706644	1.1532544272243166	-0.06559691147290589	1.1371765354593413
mrv	-0.0909151251992978	-0.9128317659055508	-0.0816519870475663	-0.9207102566002823
mbh	-0.09083449624980454	-0.48121867218433856	-0.08160118312743983	-0.4908100482728918
mmo	-0.0908781017020815	-0.640299086267308	-0.08162865871689598	-0.6492591411061361
mqy	-0.05391631031448526	1.2642201832865587	-0.05833920859769615	1.2477019165062317
mnx	-0.09044616090122479	-0.021308729754315407	-0.0813564948590756	-0.03272528917099693
mml	-0.09090278403355903	-0.7922677188401798	-0.08164421093734285	-0.8006246760092665
mev; mev	-0.07333719146538586	1.0428381936665339	-0.070576214052648	1.0271984961001432
msk	-0.08986612611150291	0.21004198615282185	-0.08099101767857397	0.19770729596603095
wha	-0.09065184699687084	-0.18177987647492921	-0.08148609669613292	-0.19255959542651327
mmd	-0.08970569095689898	0.25150647098967305	-0.08088992824566928	0.23900722622501464
mri	-0.08485149909965206	0.7267198688418657	-0.07783132489111659	0.7123347079639784
bzh	-0.09065184699687084	-0.18177987647492921	-0.08148609669613292	-0.19255959542651327
arn; arn	-0.08030953873559586	0.8926683148178957	-0.07496945712521692	0.8776245764469367
mch; mch	-0.09066706776794865	-0.19794718744284034	-0.08149568723207516	-0.20866274534088558
anr; dcc; mar	3.854119506960577	2.654338346656654	2.8188215740747364	2.6780644502597193
nma	-0.08960284790907595	0.275338818787768	-0.08082512732714062	0.2627449937588922
mrh; mrh	-0.08837284505711254	0.4695674725041452	-0.08005010834153786	0.4562028380886864
mec	-0.09093960184467967	-2.2845397620027494	-0.08166740966617611	-2.286974537886037
zmr	-0.09093960184467967	-2.2845397620027494	-0.08166740966617611	-2.286974537886037
mgb	-0.08919558943969677	0.3545121802821686	-0.08056851568976713	0.3416041504794887
mrs	-0.09093919047248838	-1.9924930111920984	-0.081667150462502	-1.9960867941144536
mrw	-0.05531497576487844	1.2527536969609994	-0.059220501089685906	1.236280935697607
mrt	-0.0816427960075736	0.8527656052496717	-0.07580953623302245	0.8378802234471014
mrr	-0.08415216637445548	0.7590955085368952	-0.07739067864512171	0.7445818627702129
nng	-0.08987846727724168	0.20659982687508985	-0.08099879378879742	0.19427879712732596
mfr	-0.09093919047248838	-1.9924930111920984	-0.08166585444413142	-1.5758228837494284
mrb	-0.09091923892121072	-0.9670198392422642	-0.08165457908430744	-0.9746832809482416
dad	-0.09079089079752757	-0.3780905287003583	-0.08157370753798367	-0.3880911757152004
mrc	-0.0909383677281058	-1.7510345370968872	-0.08166663205515377	-1.7555865641029107
mvo	-0.09060700742802	-0.13869493479309733	-0.08145784349565444	-0.14964563921378335
mah	-0.08919147571778385	0.35521358913715567	-0.08056592365302598	0.3423027757465813
mhx; mhx	-0.08581822374918853	0.6752364676319195	-0.07844045352528599	0.6610556220707814
mzr	-0.09085835583689948	-0.5576809603216669	-0.08161621694053847	-0.5669688907121312
mas; mas	-0.013930933320891998	1.482286166343101	-0.03314461147375377	1.4649024901423913
mcn; mcn	-0.0768708785885851	0.9761178038989912	-0.07280277361329271	0.9607428906562587
msb	-0.07144076566352922	1.0733037553987304	-0.0629011932621137	1.1831666522437652
klv	-0.09088427228495088	-0.6716486593832262	-0.0816325467720077	-0.6804843013470188
xmt	-0.0908883860068638	-0.694546558056062	-0.08163513880874884	-0.7032913281794113
mbt	-0.08888294657431477	0.40360335160448524	-0.08037152089744	0.3905005002091641
met	-0.09091101147738487	-0.8670034246860203	-0.08164939501082515	-0.875063788214176
mcf; mcf	-0.09067241560643545	-0.20384261938486453	-0.08149905687983866	-0.214534780867438
mgw	-0.08160165878844439	0.8540801929071168	-0.07578361586561098	0.8391895940756147
mjk	-0.09093322557571465	-1.305031758773348	-0.08166339200922734	-1.3113537775977564
mph	-0.09092458675969751	-1.0564666242951588	-0.08165794873207093	-1.0637750904596843
mhl	-0.09084148957705651	-0.5016703030289198	-0.08160558958989977	-0.5111805154543148
mbl	-0.09088756326248122	-0.6898239382726692	-0.08163462040140061	-0.6985874504280958
yan; yan	-0.09058191372435119	-0.11705243010201474	-0.08144203207153344	-0.12808902424826832
mdm	-0.08682608561785421	0.6099883680289231	-0.07907550252686683	0.5960664639095773
mfy	-0.08991137705254504	0.19722131259541675	-0.08101953008272658	0.18493750210804855
dkx	-0.08950000486125292	0.2974041788575852	-0.08076032640861196	0.28472278597332495
mfc	-0.0894547539202108	0.3066178877094735	-0.08073181400445935	0.2938999296061666
lnb	-0.090927466365036555	-1.1187247390467787	-0.08165976315778974	-1.1257861297241232
zmz; zmz	-0.07588358532948403	0.9963122595962387	-0.07218068479541759	0.9808572033070992
mpk	-0.09089867031164611	-0.7609291543097203	-0.0816416189006017	-0.7694104806655356
myb; myb	-0.08730739108166598	0.5729390926165191	-0.07937877082558095	0.5591642210215076
mbm; mdt; mdt	-0.08376136279272797	0.775763513541019	-0.07714443515471281	0.7611837196830691
mbo	-0.08908863266996082	0.37223239974100547	-0.08050112273449732	0.3592540460637076
mdq	-0.08682608561785421	0.6099883680289231	-0.07907550252686683	0.5960664639095773
mgz	-0.08940950297916866	0.3155550249767905	-0.08070330160030674	0.30280159924724503
mna	-0.09075469004469387	-0.3133141320299065	-0.08155089761466158	-0.3235718485019437
gun; gun; gun	-0.09012076549791273	0.1294393425591912	-0.08115146475285094	0.11742452934768996
mym	-0.08472808744226443	0.7326950448100875	-0.07759026547418998	0.7304085170670701
nux	-0.09068064305026129	-0.21314676444584355	-0.08150424095332096	-0.22380200180723347
mmh	-0.09093158008694947	-1.238959776918128	-0.08166235519453088	-1.2455440068160812
mek	-0.0901170631481911	0.13078219631755741	-0.0811491319197839	0.1187620539012146
mxe	-0.09079582726382308	-0.3881253430976451	-0.08157681798207304	-0.3980861662812345
mfx	-0.09010883570436526	0.13374480904125988	-0.08102315893416419	0.18327209086875523
med	-0.08682608561785421	0.6099883680289231	-0.07907550252686683	0.5960664639095773
men; men	-0.004074455617533001	1.5181473286783094	-0.02693409144196715	1.500621335059377
sim	-0.09069298421600006	-0.22767191387337715	-0.08151201706354438	-0.23826950720899623
mee	-0.09077525865425848	-0.3483763431779698	-0.08156385779836732	-0.3584949129229399
mcr	-0.08991137705254504	0.19722131259541675	-0.08101953008272658	0.18493750210804855
mxm	-0.09075469004469387	-0.3133141320299065	-0.08155089761466158	-0.3235718485019437
lmb	-0.09092335264312364	-1.0333133896870443	-0.08165717112104859	-1.0407137410097285
ulk	-0.09093075734256689	-1.2107154007602903	-0.08166183678718265	-1.217411720351726
mer	-0.009488113654937192	1.4989870731832313	-0.03034521179331573	1.4815371183181199
apm	-0.09093363694790593	-1.3241251535122138	-0.08166365121290145	-1.3303713989241783
mgo	-0.08752541834305079	0.5545084263752612	-0.07951614877286171	0.5408066981103811
mej	-0.09033097668766299	0.041131899407438256	-0.08128391783032352	0.029467540182947165
pbe	-0.0908575330925169	-0.554689926276937	-0.08161569853319024	-0.5639897267858064
ote	-0.08729916363784013	0.5736127389832942	-0.07937358675209866	0.5598351939776772
mpt	-0.09079582726382308	-0.3881253430976451	-0.08157681798207304	-0.3980861662812345
ncl	-0.09081639587338769	-0.4340102943831886	-0.08158977816577878	-0.4437890200725254
mpl	-0.09086987425825566	-0.6030544814144083	-0.08162347464341368	-0.6121623439555032
bdy	-0.09093528243667111	-1.415759126332373	-0.08166468802759791	-1.4216417162021289
mei	-0.08744314390479237	0.5615980801288613	-0.07946430803803879	0.5478682160994771
bjo; bjo	-0.08674381117959579	0.6158846396563279	-0.07902366179204391	0.6019393357891627
mmy	-0.0901170631481911	0.13078219631755741	-0.0811491319197839	0.1187620539012146
mxj; mxj	-0.09080816842956184	-0.4147998324202357	-0.08158459409229649	-0.4246547961111151
mik	-0.09092787773722785	-1.128784984325785	-0.08166002236146384	-1.1358064502477234
mic; mic	-0.09065596071878376	-0.18606357768345877	-0.08148868873287407	-0.19682629648064917
min	0.08348200157708006	1.7257173790293605	0.028234818556591452	1.7073676298001064
hna	-0.090487298120354	-0.047214541161053475	-0.08138241522648708	-0.05852829163468109
vmg	-0.09069298421600006	-0.22767191387337715	-0.08151201706354438	-0.23826950720899623
hto	-0.0908781017020815	-0.640299086267308	-0.08162865871689598	-0.6492591411061361
nan; nan; nan; nan; nan; nan; nan; nan; nan; nan	1.8876822718679367	2.44886859450558	1.1750840667135287	2.4300256677184646
mep	-0.09093931388414576	-2.054318656825803	-0.08166722822360423	-2.0576670805435597
mpx	-0.0901170631481911	0.13078219631755741	-0.0811491319197839	0.1187620539012146
miq; miq	-0.08505718519529812	0.7164868037166523	-0.07796092672817391	0.7021422534412745
zpm	-0.09065184699687084	-0.18177987647492921	-0.08148609669613292	-0.19255959542651327
mkf	-0.08970569095689898	0.25150647098967305	-0.08088992824566928	0.23900722622501464
mra; mra	-0.09092170715435846	-1.0050018237340772	-0.08165613430635213	-1.0125145313974342
bfm	-0.08950000486125292	0.2974041788575852	-0.08076032640861196	0.28472278597332495
mfq; mfq	-0.07774298763412438	0.9570636712238856	-0.07335228540241573	0.9417643755794742
mhc	-0.09093445969228853	-1.366430923166309	-0.08166416962024968	-1.3725092753054116
moc	-0.09082544606159611	-0.45667986376700637	-0.0815954806466093	-0.46636862375593546
ell; ell; ell; ell; ell; ell; ell; ell; ell	0.40671605539609174	2.0378932084287436	0.23341941017103893	2.0197352590681787
moh; moh	-0.09081886410653545	-0.44002372533228484	-0.08158874135108232	-0.4398621401266747
mxn	-0.09075057632278095	-0.3067712421945331	-0.08154830557792044	-0.3170549245619415
mwt; mwt	-0.09069298421600006	-0.22767191387337715	-0.08151201706354438	-0.23826950720899623
mkj	-0.09089867031164611	-0.7609291543097203	-0.0816416189006017	-0.7694104806655356
mkm	-0.0908781017020815	-0.640299086267308	-0.08162865871689598	-0.6492591411061361
bri	-0.0901170631481911	0.13078219631755741	-0.0811491319197839	0.1187620539012146
mdf	-0.08546855738659023	0.6949010667502307	-0.07822013040228855	0.6806421809139129
mlw	-0.09052843533948321	-0.07559091098129814	-0.08140833559389854	-0.08679204793577663
lol	-0.07448491987909085	1.022762122739122	-0.07129939230342783	1.0072020984012715
mnw; mnw	-0.05593203405181661	1.24755109654555	-0.05960930660085786	1.2310989821494356
mnh	-0.0882658882873766	0.481722231977446	-0.07998271538626806	0.4683093605870897
mte	-0.09081886410653545	-0.44002372533228484	-0.08159133338782347	-0.4497785863192081
mnr	-0.09093828545366754	-1.7349357551235118	-0.08166658021441894	-1.7395516712211814
moe	-0.09052020789565737	-0.06969516474655182	-0.08140315152041624	-0.08091969936379378
moj; moj; moj	-0.09009238081671357	0.13958304196540536	-0.08113357969933703	0.12752797280522005
mop; mop	-0.09042106719755597	-0.00654619807139845	-0.08134068343495461	-0.018021343581188242
nhm	-0.09017054153305908	0.11077149432176633	-0.0811828283974188	0.09883076571299176
xmz	-0.09036388646296636	0.024586851523015704	-0.08130465412425268	0.01298815242624913
mzq	-0.09036388646296636	0.024586851523015704	-0.08130465412425268	0.01298815242624913
mhz	-0.09091101147738487	-0.8670034246860203	-0.08164939501082515	-0.875063788214176
mor	-0.08797792775347212	0.5121758187305773	-0.07980127281438781	0.4986420902469174
mqn	-0.08985789866767707	0.21231484887662957	-0.08098583360509168	0.19997113868229394
mok	-0.09093775066981886	-1.6473244998663652	-0.0816662432496426	-1.6522881070828808
mrl	-0.09069709793791297	-0.23267547532664615	-0.08151460910028553	-0.24325321169440425
cas	-0.09063950583113208	-0.16928657691304608	-0.0814783205859095	-0.1801158763584833
mtt	-0.09090895461642841	-0.8464887752038645	-0.08164809899245458	-0.8546305524888512
mlv	-0.09085341937060398	-0.5401695000440186	-0.0816131064964491	-0.5495269258343455
meu	-0.08933545598473608	0.32962443523682516	-0.0806566449389661	0.31681517411283805
mwh	-0.09078184060931915	-0.36052819269426756	-0.08156800505715316	-0.370598537012699
kpx	-0.09077525865425848	-0.3483763431779698	-0.08156385779836732	-0.3584949129229399
mzp	-0.09089167698439414	-0.7142237366890716	-0.08163721243814176	-0.7228904166145969
nmo	-0.09078759981999723	-0.371583742913978	-0.08157163390859076	-0.38161021254286115
mpi	-0.09028161202470794	0.06434382435167346	-0.08125281338942976	0.052587347052504244
mpz	-0.09090278403355903	-0.7922677188401798	-0.08164421093734285	-0.8006246760092665
mpa	-0.08794501797816874	0.5154659165455732	-0.07978053652045863	0.5019191310889587
akc	-0.09065184699687084	-0.18177987647492921	-0.08148609669613292	-0.19255959542651327
mtd	-0.08929431876560687	0.3371627466524369	-0.08063072457155464	0.32432356923604416
udg	-0.09080117510230988	-0.3993921533503226	-0.08158018762983654	-0.40930826344481086
wiv	-0.09065184699687084	-0.18177987647492921	-0.08148609669613292	-0.19255959542651327
mpb	-0.09093947843302229	-2.163810524955144	-0.08166733190507387	-2.1667244228802653
mnb	-0.07999730724240514	0.9012879413062154	-0.07477272153656392	0.8862099953717538
mwq	-0.09032274924383715	0.04512840172882354	-0.08127873375684122	0.03344818211790706
unr; unr; unr	-0.042797742728242064	1.3424116105466946	-0.051333451693725836	1.3255830358641647
mua; mua	-0.07466180992134645	1.019543936318213	-0.07141084988329711	1.003996683568146
muh; muh	-0.08987846727724168	0.20659982687508985	-0.08099879378879742	0.19427879712732596
boe	-0.09091800480463684	-0.9497036269962232	-0.08165380147328509	-0.9574357892472073
myu	-0.09061070977774163	-0.14202556163848457	-0.08146017632872146	-0.15296304824405163
mur	-0.08287691258144993	0.8103594477665109	-0.07658714725536635	0.795642357632608
mwf	-0.09085876720909078	-0.5591878204979113	-0.0816164761442126	-0.5684697708131091
huu; huu	-0.09089867031164611	-0.7609291543097203	-0.0816416189006017	-0.7694104806655356
mmq	-0.09092335264312364	-1.0333133896870443	-0.08165717112104859	-1.0407137410097285
mug; mug	-0.084176848705933	0.7580107964903204	-0.0774062308655686	0.7435014554758527
msu	-0.09093158008694947	-1.238959776918128	-0.08166235519453088	-1.2455440068160812
emi	-0.09069298421600006	-0.22767191387337715	-0.08151201706354438	-0.23826950720899623
muv	-0.09024870224940457	0.07887045040785956	-0.08123207709550058	0.06705632322282006
myw	-0.09077525865425848	-0.3483763431779698	-0.08156385779836732	-0.3584949129229399
sur	-0.08476922466139364	0.7307166125683482	-0.07777948415629367	0.7163155903460031
wmw	-0.08493377353791048	0.7226687463532372	-0.07736475827771025	0.7463738409292083
moa	-0.0901170631481911	0.13078219631755741	-0.0811491319197839	0.1187620539012146
mwe	-0.07510197816602902	1.0113815969892355	-0.07168819781459979	0.9958667370280329
nas	-0.09003478870993267	0.15915991937556115	-0.08109729118496098	0.14702715806965477
naf	-0.09028161202470794	0.06434382435167346	-0.08125281338942976	0.052587347052504244
mbj	-0.09092458675969751	-1.0564666242951588	-0.08165794873207093	-1.0637750904596843
nak	-0.08970569095689898	0.25150647098967305	-0.08088992824566928	0.23900722622501464
nlc	-0.09028161202470794	0.06434382435167346	-0.08125281338942976	0.052587347052504244
nal	-0.09067241560643545	-0.20384261938486453	-0.08149905687983866	-0.214534780867438
nlz; npx	-0.0908628809310037	-0.5746913187777423	-0.08161906818095373	-0.583911742424396
naq; naq; naq	-0.07937202151164113	0.9178340782369251	-0.07437873195190968	0.9026904678527861
nmx	-0.09089044286782026	-0.7066915913293388	-0.08163643482711941	-0.715388163076865
nmk	-0.09078554295904077	-0.36758804506567716	-0.08157033789022018	-0.3776303718883805
ncm	-0.09091060010519358	-0.8627858621698119	-0.08164913580715104	-0.8708629633765427
nnm	-0.09065184699687084	-0.18177987647492921	-0.08148609669613292	-0.19255959542651327
nmy	-0.09073412143512927	-0.2819491338825217	-0.08153793743095586	-0.29233132444486215
gld; gld	-0.09088262679618572	-0.6629608093630239	-0.08163150995731124	-0.6718309296399627
niq	-0.05235309598757524	1.276533880522437	-0.05735423463606054	1.2599667460120851
ngr	-0.09093116871475819	-1.2245028144235157	-0.08166209599085676	-1.2311444177428417
cox	-0.09093594063217718	-1.4621056675011546	-0.08166510275347649	-1.4678043280263726
nrb	-0.08670267396046658	0.6187895605552148	-0.07899774142463245	0.6048327283154162
nnr	-0.09093877910029709	-1.8479306628966743	-0.08166689125882788	-1.8520981511548822
ncz	-0.09093980753077532	-2.818044986908612	-0.0816673837458087	-2.2412575659277474
nti	-0.09084107820486521	-0.5004275844664786	-0.08160533038622565	-0.5099427287035011
ntu	-0.09076374023290229	-0.32823551532277967	-0.08155660009549211	-0.3384340152884834
nxa	-0.09014174547966862	0.12171327738482185	-0.08116468414023079	0.1097291255790597
nau	-0.09055723139287365	-0.09719695200030228	-0.0814005594836751	-0.07802656087076427
nav	-0.08406989193619706	0.7626829391811893	-0.07733883791029879	0.7481550564563577
naw	-0.09036388646296636	0.024586851523015704	-0.08130465412425268	0.01298815242624913
nxq	-0.07859864179201197	0.9371036139859882	-0.07389142904457416	0.9218835311620402
ncr	-0.09039679623826974	0.007068091130830973	-0.08132539041818185	-0.004461083595080857
ndj	-0.08287691258144993	0.8103594477665109	-0.07658714725536635	0.795642357632608
ndm	-0.09067241560643545	-0.20384261938486453	-0.08149905687983866	-0.214534780867438
ndg	-0.08797792775347212	0.5121758187305773	-0.07980127281438781	0.4986420902469174
ndw	-0.09052020789565737	-0.06969516474655182	-0.08140315152041624	-0.08091969936379378
ndz	-0.08896522101257319	0.3914486493896807	-0.08042336163226294	0.3783940347420229
nqm	-0.09089044286782026	-0.7066915913293388	-0.08163643482711941	-0.715388163076865
ndt	-0.0908369644829523	-0.48827759468432175	-0.08160273834948452	-0.4978409569674038
neg	-0.09093676337655976	-1.532491592828907	-0.08166562116082472	-1.5379109221077414
nsn	-0.09065184699687084	-0.18177987647492921	-0.08148609669613292	-0.19255959542651327
anh	-0.0908575330925169	-0.554689926276937	-0.08161569853319024	-0.5639897267858064
yrk	-0.09003890243184559	0.15780346431521294	-0.08109988322170213	0.1456760861918236
nen	-0.0905810909799686	-0.116368800056925	-0.08144151366418521	-0.1274081072346784
nqn	-0.0909254095040801	-1.0729669638956008	-0.08165846713941916	-1.0802099473602131
npi; npi; npi	0.5369416817602878	2.107104145820664	0.5389464097013951	2.22077058448798
new; new	-0.0555206618605245	1.25102957754895	-0.058505098949129516	1.2455854190718971
nez	-0.0909356938088624	-1.443870075827582	-0.08166494723127202	-1.4496411055164784
ntj	-0.0908941452175419	-0.7298849239220329	-0.08163876766018645	-0.7384894513798701
gym; gym	-0.08387078779561168	0.7711897471392672	-0.0772133833320273	0.7566281045788065
ngk	-0.09093960184467967	-2.2845397620027494	-0.08166740966617611	-2.286974537886037
sba; sba	-0.03429385678985153	1.3908456357401213	-0.04597519334242813	1.3738248473932593
nio	-0.09093445969228853	-1.366430923166309	-0.08166416962024968	-1.3725092753054116
nid	-0.09093976639355619	-2.6116569929794835	-0.08166751334764576	-2.6127935822804855
nbj	-0.09093775066981886	-1.6473244998663652	-0.0816662432496426	-1.6522881070828808
ung	-0.09093931388414576	-2.054318656825803	-0.08166722822360423	-2.0576670805435597
anc	-0.06383038012462515	1.171418657690659	-0.06458601714385882	1.1552686799637226
nbm; nbm; nbm	-0.08032640499543883	0.8921955157770519	-0.07498008447585562	0.8771536537406691
nga; nga	-0.04924106536045041	1.2996286252362683	-0.05539335884138334	1.28296983768881
ngt	-0.09024870224940457	0.07887045040785956	-0.08123207709550058	0.06705632322282006
nbq	-0.09075880376660679	-0.3200040322961517	-0.08155348965140273	-0.33023519945210267
niy	-0.08682608561785421	0.6099883680289231	-0.07907550252686683	0.5960664639095773
ngc	-0.08476922466139364	0.7307166125683482	-0.07777948415629367	0.7163155903460031
nuw	-0.09093775066981886	-1.6473244998663652	-0.0816662432496426	-1.6522881070828808
yrl; yrl	-0.09036388646296636	0.024586851523015704	-0.08130465412425268	0.01298815242624913
nia	-0.059264148801282716	1.217769204224396	-0.061708856361186386	1.2014352812573632
bzk	-0.09018288269879783	0.1059562052584522	-0.08119060450764225	0.09403458644598263
fuv; fuv	0.5501837525979809	2.1133185179611527	0.3223013868396432	2.09343054772062
nll	-0.0908575330925169	-0.554689926276937	-0.08161569853319024	-0.5639897267858064
nim	-0.0628842240846533	1.1816334599902378	-0.06398984869339516	1.1654429441380356
shb; shb	-0.09089743619507223	-0.7521365389956276	-0.08164084128957937	-0.7606527594326562
ncg	-0.09090442952232419	-0.805788994717238	-0.08160636720092211	-0.5149251772614115
num	-0.09091923892121072	-0.9670198392422642	-0.0816416189006017	-0.7694104806655356
niu	-0.09088468365714218	-0.673860816180645	-0.08163280597568182	-0.6826876790524168
cag; cag	-0.09051527142936186	-0.06621295058795136	-0.08140004107632687	-0.07745130460469067
nko	-0.09010060826053941	0.13667823442555338	-0.08113876377281931	0.12463469318812863
nkx	-0.09075263318373741	-0.3100247157282665	-0.08154960159629102	-0.32029548646862704
njb	-0.08967278118159562	0.2593423216380513	-0.0808691919517401	0.2468119797766666
nkk	-0.09093322557571465	-1.305031758773348	-0.08166339200922734	-1.3113537775977564
lem	-0.09069298421600006	-0.22767191387337715	-0.08151201706354438	-0.23826950720899623
not	-0.09060988703335905	-0.14128219604119122	-0.08145965792137323	-0.1522226327427873
noj	-0.09093972525633706	-2.4909277559318777	-0.08166748742727835	-2.492543467274714
snf	-0.08958639302142428	0.27898101502644335	-0.08081475918017603	0.26637273569849873
nhu	-0.08929431876560687	0.3371627466524369	-0.08063072457155464	0.32432356923604416
cya	-0.09057204079176018	-0.10895067368906607	-0.08143581118335469	-0.1200194201968349
sme; sme; sme	-0.0898825809991546	0.2054435404802734	-0.08100138582553856	0.1931270995323063
kxm	-0.03334770074987967	1.3957779477161398	-0.04537902489196447	1.3787375851597268
uzn; uzn; uzn; uzn; uzn; uzn	1.004503200660989	2.2728234272879577	0.6085659245318444	2.2523024511599687
azj; azj; azj; azj	0.2783490085921534	1.9490640578597662	0.15101959898469336	1.9298279424162048
kfb	-0.08567424348223629	0.6834915232384734	-0.07834973223934587	0.66927791693773
gno	-0.010722230228813526	1.4944411103196715	-0.03112282281565963	1.4770091964118506
cng	-0.08856207626510691	0.44676682153767666	-0.08016934203163059	0.4334926730286424
pmi	-0.08950000486125292	0.2974041788575852	-0.08076032640861196	0.28472278597332495
bfc	-0.08950000486125292	0.2974041788575852	-0.08076032640861196	0.28472278597332495
tji	-0.08806020219173054	0.503787919235927	-0.07985311354921074	0.49028747869171624
ykg	-0.09092458675969751	-1.0564666242951588	-0.08165794873207093	-1.0637750904596843
hea	-0.03951828361926135	1.3620337978721526	-0.049267080003683975	1.3451273512284763
ngb	-0.08065550274847252	0.8828166691341734	-0.07518744741514734	0.867812027677192
gya; gya; gya	-0.07995617002327593	0.9024052177318452	-0.07474680116915246	0.8873228378112554
nde; nde	-0.023927277569290313	1.4408860316832452	-0.03944326075473937	1.423666654682427
max	-0.062143754140327495	1.18939016646888	-0.055747171856549815	1.278948996736946
llp	-0.09054900394904782	-0.09086217556465032	-0.08142129577760426	-0.10200270748552225
mmg	-0.09072383713034696	-0.26742445691274486	-0.08153145733910298	-0.277864289625876
mrq	-0.09071807791966888	-0.25958982132221625	-0.08152782848766538	-0.2700607463100354
tnn	-0.09073412143512927	-0.2819491338825217	-0.08153793743095586	-0.29233132444486215
weo	-0.09069298421600006	-0.22767191387337715	-0.08151201706354438	-0.23826950720899623
xnn	-0.08706879521071655	0.5918814400831237	-0.07922843269459447	0.5780313945168583
stb	-0.08742668901714068	0.5629959767837965	-0.0794539398910742	0.5492605651081589
kiw	-0.09069298421600006	-0.22767191387337715	-0.08151201706354438	-0.23826950720899623
hdn; hdn	-0.09093956070746055	-2.2386406362980784	-0.0816673837458087	-2.2412575659277474
scs	-0.09090813187204583	-0.8386629650739711	-0.08164758058510635	-0.8468357996092158
pao	-0.09091101147738487	-0.8670034246860203	-0.08164939501082515	-0.875063788214176
ncj	-0.08847157438302265	0.45788950246060683	-0.08011231722332537	0.44457121284934425
ntp	-0.09054612434370878	-0.08867646467258507	-0.08141948135188547	-0.0998256707331358
ojb	-0.0901170631481911	0.13078219631755741	-0.0811491319197839	0.1187620539012146
emp; emp	-0.08796970030964628	0.5130017576947036	-0.07979608874090552	0.49946475141709257
qvn	-0.08847157438302265	0.45788950246060683	-0.08011231722332537	0.44457121284934425
rog	-0.09003478870993267	0.15915991937556115	-0.08109729118496098	0.14702715806965477
gis	-0.0901170631481911	0.13078219631755741	-0.0811491319197839	0.1187620539012146
apc; apc; apc; apc	0.8406947940884701	2.224595033734334	0.5053510214993974	2.2042654552077785
ncf	-0.09086411504757758	-0.5795042727392645	-0.08161984579197608	-0.5887055958566206
nse; nse; nse	-0.065142657414847	1.1566448201224606	-0.0654128768642845	1.1405534733567935
kcn; kcn	-0.08887883285240183	0.40419825487193284	-0.08036892886069885	0.39109304256325583
hye; hye; hye; hye	0.0673973488975585	1.6969096274504365	0.01809995489870928	1.6786742037076565
mzm	-0.060292579279512995	1.2079414295299997	-0.06235686554647297	1.1916465087433288
tur; tur; tur; tur; tur; tur; tur; tur; tur	3.206833591406265	2.6009757569244165	2.148404231160942	2.6001114666317973
