ISO_639	Language_ID	L1_scaled	L1_log10_st	Vehicularity	All_Users_scaled	All_Users_log10_scaled
bwo	boro1277	-0.08946298136403665	0.3049637353185277	0	-0.0806778996402435	0.3105132063977267
bor; bor	boro1282	-0.09088254452174746	-0.6625330004742841	0	-0.08163145811657642	-0.6714048185393752
sbl	boto1242	-0.08958639302142428	0.27898101502644335	0	-0.08081475918017603	0.26637273569849873
nku; nku	boun1243	-0.0897098046788119	0.25051232985267274	0	-0.08089252028241041	0.23801703040352432
mux	boun1245	-0.08970569095689898	0.25150647098967305	0	-0.08088992824566928	0.23900722622501464
pcc; pcc; pcc	bouy1240	0.018667844605860105	1.5873895993071936	0	-0.012604275522213751	1.5695888131119453
kxr	bowa1234	-0.09086864014168179	-0.5978488429621842	0	-0.08162269703239133	-0.606977364427209
brh; brh; brh	brah1256	0.02684427827998212	1.6088118610602347	0	-0.007452343295511294	1.5909260591882306
bre	bret1244	-0.08246554039015781	0.8251761090825607	0	-0.07632794358125172	0.8104002180384846
bzd	brib1243	-0.09065184699687084	-0.18177987647492921	0	-0.08148609669613292	-0.19255959542651327
bvb	bube1242	-0.08884180935518556	0.40949956485030403	0	-0.08034560053002854	0.3963733139388548
buw	bubi1250	-0.09077525865425848	-0.3483763431779698	0	-0.08156385779836732	-0.3584949129229399
bdk	budu1248	-0.09093158008694947	-1.238959776918128	0	-0.08166235519453088	-1.2455440068160812
bdm; bdm; bdm	budu1265	-0.08868548792249455	0.43089718779233416	0	-0.08024710313386497	0.4176860189848964
bja	budz1238	-0.0816427960075736	0.8527656052496717	0	-0.07580953623302245	0.8378802234471014
bbh	buga1247	-0.09082873703912644	-0.4653708838286086	0	-0.08159755427600222	-0.47502515292387043
buk	buga1250	-0.09044616090122479	-0.021308729754315407	0	-0.0813564948590756	-0.03272528917099693
bgt	bugh1239	-0.09077320179330202	-0.34467839530747235	0	-0.08156256177999674	-0.3548116406055864
bug; bug	bugi1244	0.06899347299977189	1.6998961297145432	1	0.032065848860005734	1.7175296197462713
sab	bugl1243	-0.09019933758644952	0.09941223689719668	0	-0.08120097265460682	0.08751658826030029
bgg	bugu1246	-0.09090278403355903	-0.7922677188401798	0	-0.08164421093734285	-0.8006246760092665
bxh	buhu1237	-0.0908781017020815	-0.640299086267308	0	-0.08162865871689598	-0.6492591411061361
byh	bujh1238	-0.09079171354191017	-0.37973968791673046	0	-0.08153301256114767	-0.2812725624359408
sdo	buka1257	-0.08891997007153105	0.39819504885910767	0	-0.08039484922811031	0.38511366067450165
ape	buki1249	-0.0902733845808821	0.06804246125570194	0	-0.08124762931594746	0.056271305668913266
bxk; bxk	buku1249	-0.04046032593732029	1.3565283465203857	0	-0.04986065641740649	1.339643748628158
buy	bull1247	-0.09066830188452253	-0.1992973481692416	0	-0.08149646484309751	-0.21000754786425452
sti; sti	bulo1242	-0.08881959525685577	0.4126356291252208	0	-0.08033160353162636	0.39949693253321017
bum	bulu1251	-0.05564407351791213	1.2499902934609721	1	-0.03869157009980693	1.4288999025716593
kjz	bumt1240	-0.0901170631481911	0.13078219631755741	0	-0.0811491319197839	0.1187620539012146
bdd	buna1276	-0.09077525865425848	-0.3483763431779698	0	-0.08156385779836732	-0.3584949129229399
bfn; bfn	buna1278	-0.08694949727524183	0.6009190807620083	0	-0.07915326362910123	0.5870331687150019
bns	bund1253	0.1406627361666836	1.8101446340715528	0	0.06426412925852551	1.7914598296409947
bnn	bunu1267	-0.08937659320386529	0.32189030687142384	0	-0.08068256530637756	0.3091117391524881
blf	buol1237	-0.08722923036532047	0.5792780215255996	0	-0.07932952212749918	0.5654779934677773
bvr	bura1267	-0.09089661345068965	-0.7464158071109253	0	-0.08164032288223114	-0.7549547306545784
bwr	bura1292	-0.07111166791049553	1.0782872074982393	0	-0.06917392217568784	1.0625068281524934
bvh	bure1242	-0.09093898478639274	-1.9115234053213443	0	-0.08166702086066494	-1.9154385215332985
bji; bji	burj1242	-0.08751307717731203	0.5555826958067597	0	-0.07942931554203331	0.5525414291979309
bzu	burm1264	-0.09092952322599301	-1.172814104290038	0	-0.0816610591761603	-1.1796608377082907
bsk; bsk	buru1296	-0.08574417675475594	0.6795105012212111	0	-0.07839379686394535	0.6653126938722721
mhs	buru1303	-0.08908863266996082	0.37223239974100547	0	-0.08050112273449732	0.3592540460637076
bds	buru1320	-0.0897879653951574	0.23096421191696265	0	-0.0809417689804922	0.21854649047963978
bqp	busa1253	-0.09032274924383715	0.04512840172882354	0	-0.08127873375684122	0.03344818211790706
buf	bush1247	-0.0845635385657476	0.7404798801099376	0	-0.07764988231923635	0.7260401117081757
bhs	buwa1243	-0.09052843533948321	-0.07559091098129814	0	-0.08140833559389854	-0.08679204793577663
bwd	bwai1242	-0.09062551917662814	-0.15573361800199814	0	-0.08146950766098959	-0.16661670327020003
bwa	bwat1240	-0.09093363694790593	-1.3241251535122138	0	-0.08166365121290145	-1.3303713989241783
bee; bee	byan1241	-0.09080364333545764	-0.4047395871412297	0	-0.08157992842616242	-0.40842978746189174
msq	caac1237	-0.09089167698439414	-0.7142237366890716	0	-0.08163721243814176	-0.7228904166145969
cjp	cabe1245	-0.09048318439844108	-0.044520151810446065	0	-0.08137982318974593	-0.055844595148194495
cbv	cacu1241	-0.09093075734256689	-1.2107154007602903	0	-0.08166183678718265	-1.217411720351726
chl	cahu1264	-0.09093956070746055	-2.2386406362980784	0	-0.0816673837458087	-2.2412575659277474
cky	cakf1236	-0.09073412143512927	-0.2819491338825217	0	-0.08153793743095586	-0.29233132444486215
qud	cald1236	-0.08991137705254504	0.19722131259541675	0	-0.08101953008272658	0.18493750210804855
rab	caml1239	-0.08778046910165191	0.5313922234545227	0	-0.07951096469937942	0.5415204642940424
sro	camp1261	-0.07037119796616974	1.0892040675552181	0	-0.0687073555622815	1.0733803639210993
kbh	cams1241	-0.09077525865425848	-0.3483763431779698	0	-0.08156385779836732	-0.3584949129229399
ram; xra	cane1242	-0.09074728534525062	-0.3016385154803775	0	-0.08154623194852752	-0.31194256741661286
cov	caom1238	-0.0883234803941575	0.47523907653509406	0	-0.0800190039006441	0.46185193398018004
kaq	capa1241	-0.0909356938088624	-1.443870075827582	0	-0.08166494723127202	-1.4496411055164784
jvn; jvn	cari1276	-0.08771588366761904	0.5374176816721667	0	-0.07963616007397678	0.5237837791692881
caq	carn1240	-0.0894177304229945	0.31394991645467224	1	-0.08070848567378902	0.3012028607055167
cal	caro1242	-0.09084025546048263	-0.49795759987261945	0	-0.08160481197887742	-0.5074825464084955
cbr	cash1251	-0.09082544606159611	-0.45667986376700637	0	-0.0815954806466093	-0.46636862375593546
dgc	casi1235	-0.0909147138271065	-0.9079182066269548	0	-0.08165172784389217	-0.915816197109905
cav	cavi1250	-0.0909151251992978	-0.9128317659055508	0	-0.0816519870475663	-0.9207102566002823
ceb	cebu1242	0.5631419766236824	2.1192766522008357	1	0.3304663025742542	2.0993650367065744
cam	cemu1238	-0.09083285076103938	-0.4766040128241185	0	-0.08160014631274337	-0.4862137024965982
ckb; ckb	cent1972	0.12531855343148784	1.789733858488211	1	0.054595832214049685	1.7711300555839777
khm; khm	cent1989	0.5902925412489618	2.131386654259797	1	0.3734941124772833	2.128816089495803
ncb	cent1990	-0.09052432161757029	-0.07262844563903025	0	-0.08140574355715739	-0.0838413393351097
cmo; cmo	cent1992	-0.08806020219173054	0.503787919235927	0	-0.07985311354921074	0.49028747869171624
bca	cent2004	-0.05803003222740638	1.229149744475279	0	-0.060931245338842484	1.2127706570740502
knc; knc; knc; knc; knc	cent2050	0.23509322267778784	1.91196965072673	1	0.13672451635727134	1.9110243302467653
mwo	cent2058	-0.09088221542399443	-0.6608278852327916	0	-0.08163125075363713	-0.6697064701616187
agt	cent2084	-0.09090772049985453	-0.834825863837056	0	-0.08164732138143223	-0.8430139261648745
bcl	cent2087	0.01190324029225262	1.5684216726993787	1	-0.016866620739354785	1.550696161987915
tgt	cent2090	-0.0908575330925169	-0.554689926276937	0	-0.08161569853319024	-0.5639897267858064
plc	cent2091	-0.09044616090122479	-0.021308729754315407	0	-0.0813564948590756	-0.03272528917099693
dtp	cent2100	-0.08007958168066356	0.8990407320603652	0	-0.07482456227138684	0.8839717043259073
ryu	cent2126	-0.050748744441536	1.2886634222296427	0	-0.056343340307013476	1.2720481508227823
esu	cent2127	-0.09052843533948321	-0.07559091098129814	0	-0.08140833559389854	-0.08679204793577663
tar	cent2131	-0.08971803212263775	0.24851403413829098	0	-0.0808977043558927	0.2360266650591695
csm	cent2140	-0.09093931388414576	-2.054318656825803	0	-0.08166722822360423	-2.0576670805435597
ayr; ayr; ayr	cent2142	-0.030879467602127002	1.4082729863651369	0	-0.043823802847276674	1.3911830364131874
tuf	cent2150	-0.0908369644829523	-0.48827759468432175	0	-0.08160273834948452	-0.4978409569674038
lbk	cent2292	-0.09013351803584278	0.12476704432274546	0	-0.08115950006674849	0.11277077343890113
cbi	chac1249	-0.09069833205448685	-0.2341930878645025	0	-0.08151538671130788	-0.2447648014855289
cao	chac1251	-0.09088221542399443	-0.6608278852327916	0	-0.08163125075363713	-0.6697064701616187
shu; shu; shu; shu	chad1249	-0.011668386268785384	1.4909082548534953	1	-0.029904565547320853	1.4840725841704214
ckh; ckh	chak1270	-0.09077525865425848	-0.3483763431779698	0	-0.08156385779836732	-0.3584949129229399
cli	chak1271	-0.09069298421600006	-0.22767191387337715	0	-0.08151201706354438	-0.23826950720899623
cld; syn	chal1275	-0.08740776589634125	0.5645954863029191	0	-0.07944201652206492	0.550853726866909
cji	cham1309	-0.09091923892121072	-0.9670198392422642	0	-0.08165457908430744	-0.9746832809482416
cha; cha; cha	cham1312	-0.08829468434076704	0.47849829899917073	1	-0.08000085964345607	0.46509822200219475
ceg	cham1315	-0.0908575330925169	-0.554689926276937	0	-0.08161569853319024	-0.5639897267858064
nbc	chan1313	-0.08818772757103109	0.49030092692899335	0	-0.07993346668818627	0.4768540104146723
cra	char1269	-0.09040090996018266	0.00480395631180594	0	-0.08131061580875731	0.008075764928598872
che; che; che	chec1245	-0.03478338969748914	1.3882612636236007	1	-0.046283645714624545	1.371250731530117
mrn	chek1238	-0.09049552556417984	-0.05267758653381067	0	-0.08138759929996936	-0.0639696565469497
cde	chen1255	-0.08987023983341583	0.2088990154378374	0	-0.08099360971531512	0.19656886120667838
cdm	chep1245	-0.08894465240300858	0.3945341564239211	0	-0.08038085222970813	0.3883574913664877
chr	cher1273	-0.09087727895769893	-0.6363578647895257	0	-0.08162814030954775	-0.6453335606290587
chy	chey1247	-0.09092417538750622	-1.0485471432257518	0	-0.08165768952839682	-1.055887038379916
ctn	chhi1245	-0.09078718844780595	-0.3707803022339919	0	-0.08154519513383106	-0.30941906123206886
cic	chic1270	-0.09093672223934063	-1.5285477611943834	0	-0.08166559524045731	-1.533982741832504
cgg	chig1238	0.007378146188039391	1.5550234903978548	0	-0.019717861154615754	1.537351151267842
clc	chil1280	-0.09090442952232419	-0.805788994717238	0	-0.08164524775203931	-0.8140922917997968
qug	chim1302	-0.05803003222740638	1.229149744475279	0	-0.060931245338842484	1.2127706570740502
cbg	chim1309	-0.0909254095040801	-1.0729669638956008	0	-0.08165846713941916	-1.0802099473602131
ciw	chip1241	-0.09073412143512927	-0.2819491338825217	0	-0.08153793743095586	-0.29233132444486215
chp	chip1261	-0.09049963928609277	-0.05544716222082731	0	-0.08139019133671051	-0.0667282409878471
cax; cax	chiq1248	-0.0907476967174419	-0.3022752884675952	0	-0.08154649115220164	-0.3125768133276949
cdf	chir1283	-0.09058602744626411	-0.12049432411284604	0	-0.08144462410827459	-0.13151725887280202
cgk	choc1275	-0.08970569095689898	0.25150647098967305	0	-0.08088992824566928	0.23900722622501464
cho	choc1276	-0.09054324473836972	-0.08650668144255735	0	-0.08141766692616666	-0.09766449843279612
cog	chon1284	-0.09091923892121072	-0.9670198392422642	0	-0.08165457908430744	-0.9746832809482416
nct	chot1239	-0.09079212491410145	-0.38056770551190444	0	-0.08157448514900602	-0.39055852168509664
crw	chra1242	-0.08983321633619953	0.21903115788610647	0	-0.08097028138464481	0.20666079357082295
cvg	chug1252	-0.0909151251992978	-0.9128317659055508	0	-0.0816519870475663	-0.9207102566002823
cac; cac	chuj1250	-0.08841027992652012	0.46519331010332005	0	-0.08007369587588228	0.45184603484353925
ckt	chuk1273	-0.09073000771321635	-0.27605397130758924	0	-0.08153534539421471	-0.2864595572164002
chk	chuu1238	-0.08895699356874734	0.39268669169364195	1	-0.08041817755878064	0.37962716379240063
chv	chuv1255	-0.04803368797900806	1.3081275843974491	1	-0.04944852257556422	1.343461874521462
chw	chuw1238	-0.05103670497544048	1.2865223935836287	0	-0.05652478287889372	1.2699156189919691
awc	cici1237	-0.0901170631481911	0.13078219631755741	0	-0.0811491319197839	0.1187620539012146
zps	coat1243	-0.09091923892121072	-0.9670198392422642	0	-0.08165457908430744	-0.9746832809482416
cod	coca1259	-0.09092952322599301	-1.172814104290038	0	-0.0816610591761603	-1.1796608377082907
coa; coa	coco1260	-0.09089620207849836	-0.7435961370306948	0	-0.08164006367855701	-0.7521462506234129
crd	coeu1236	-0.09093976639355619	-2.6116569929794835	0	-0.08166751334764576	-2.6127935822804855
con; con	cofa1242	-0.09089784756726353	-0.7550386568562637	0	-0.08164110049325347	-0.7635433600447034
kog	cogu1240	-0.09053213768920484	-0.07828256693463037	0	-0.08141066842696557	-0.08947302187265774
cof	colo1256	-0.0908628809310037	-0.5746913187777423	0	-0.08161906818095373	-0.583911742424396
col	colu1241	-0.09093910819805012	-1.9574225310260156	0	-0.08166709862176717	-1.961155493491588
com	coma1245	-0.0909356938088624	-1.443870075827582	0	-0.08166494723127202	-1.4496411055164784
coo	como1259	-0.09093832659088667	-1.742876357309107	0	-0.08166660613478635	-1.7474607605965777
swc; swc	cong1236	-0.006896468849796888	1.50831348891166	1	0.207163114797923	1.993930988143443
trc	copa1237	-0.08991137705254504	0.19722131259541675	0	-0.08101953008272658	0.18493750210804855
cry	cori1240	-0.09063127838730624	-0.16123974385610915	0	-0.0814731365124272	-0.17210097769605445
cos; cos	cors1241	-0.08472808744226443	0.7326950448100875	0	-0.07775356378888221	0.7182861710472336
mta	cota1241	-0.08970569095689898	0.25150647098967305	0	-0.08088992824566928	0.23900722622501464
mus	cree1270	-0.09075592416126775	-0.31530536728428504	0	-0.08155167522568393	-0.3255551814062025
crh; crh; crh; crh; crh	crim1257	-0.0699034677846706	1.0958991634272885	0	-0.06841264098481316	1.0800488898579745
mfn	cros1244	-0.08168393322670281	0.851445187941996	0	-0.07583545660043392	0.836565046303714
cro	crow1244	-0.0907686766991978	-0.3367010445954074	0	-0.08155971053958148	-0.3468659485427025
cua	cuaa1241	-0.09044616090122479	-0.021308729754315407	0	-0.0813564948590756	-0.03272528917099693
cub; cub	cube1242	-0.09068269991121775	-0.2155189482432584	1	-0.08150553697169152	-0.22616477143478841
cul; cul	culi1244	-0.09079911824135342	-0.3950081675688447	0	-0.08157889161146596	-0.4049416758037533
kpc; kpc; kpc	curr1243	-0.09044328129588575	-0.0195770162096089	0	-0.08135468043335681	-0.031000448047169588
quz	cusc1236	-0.029233978836958555	1.4163209015259006	1	-0.04278698815081814	1.3991990128850416
acy	cypr1248	-0.09053830827207422	-0.08282344797628638	0	-0.0814145564820773	-0.09399588212457292
ces; ces; ces; ces; ces; ces; ces; ces	czec1258	0.3429422586966495	1.9970602794788124	1	0.26123792608804375	2.0448271852004525
dao	daai1236	-0.0894177304229945	0.31394991645467224	0	-0.08070848567378902	0.3012028607055167
kzf	daak1235	-0.0883646176132867	0.4705202738654581	0	-0.08004492426805557	0.45715185819415055
dsh; dsh	daas1238	-0.0882082961805957	0.4880672295220915	0	-0.07994046518738737	0.4756546740252779
mps	dadi1250	-0.09042230131412984	-0.007255363860758898	0	-0.08134146104597696	-0.01872769499874194
dag	dagb1246	-0.04322063334089036	1.339784511687489	0	-0.05159991307071568	1.3229663628222699
dec	dagi1241	-0.08843043716389344	0.46281110234185197	0	-0.0800863968559139	0.44947328103270195
dal	daha1245	-0.09091594794368038	-0.9229090368432957	0	-0.08165250545491452	-0.9307475352151576
bpa	daka1243	-0.09089044286782026	-0.7066915913293388	0	-0.08163643482711941	-0.715388163076865
dms	damp1237	-0.09054653571590006	-0.08898772848447721	0	-0.08141974055555957	-0.10013569927379828
dnu	dana1252	-0.0908575330925169	-0.554689926276937	0	-0.08161569853319024	-0.5639897267858064
daq	dand1238	-0.08271236370493308	0.81637487319454	0	-0.0764834657857205	0.8016339104430007
dan; dan; dan; dan	dani1285	0.13657369658524002	1.804840686636231	1	0.06168764473782606	1.786176931275369
dry	dara1250	-0.09045850206696356	-0.028846595858842326	0	-0.08135519884070504	-0.03149223702478062
djc	dard1243	-0.08847157438302265	0.45788950246060683	0	-0.08011231722332537	0.44457121284934425
dar	darg1241	-0.07094711903397868	1.0807480010098736	0	-0.06907024070604198	1.064957855840698
drl	darl1243	-0.0909396429818988	-2.3388269053571267	0	-0.08166743558654352	-2.341046239085677
drd	darm1243	-0.0908678173972992	-0.5944283006316957	0	-0.0816221786250431	-0.6035703967474484
dta	daur1238	-0.08698652077245812	0.5981435384865919	0	-0.07917659195977154	0.5842686413645094
dwr	dawr1236	-0.06983641411748999	1.096846750737815	0	-0.0678519834377032	1.0923353115285663
kwa	daww1239	-0.09093487106447981	-1.3900746830975137	0	-0.0816644288239238	-1.396059203395946
dzg; dzg	daza1242	-0.0624563970057095	1.186139725890114	1	-0.06372027687231595	1.1699313266206732
afn	defa1248	-0.09093158008694947	-1.238959776918128	0	-0.08166235519453088	-1.2455440068160812
deg	dege1246	-0.09052843533948321	-0.07559091098129814	0	-0.08140833559389854	-0.08679204793577663
dhv	dehu1237	-0.09040502368209558	0.002522472960947214	0	-0.08133057449166414	-0.008988662175613988
kbv; kbv	dera1245	-0.09089044286782026	-0.7066915913293388	0	-0.08163643482711941	-0.715388163076865
kna	dera1248	-0.0901170631481911	0.13078219631755741	0	-0.0811491319197839	0.1187620539012146
des; des	desa1247	-0.09080981391832701	-0.41854404944511975	0	-0.08158563090699295	-0.42838415396062535
nfa	dhao1237	-0.09073412143512927	-0.2819491338825217	0	-0.08153793743095586	-0.29233132444486215
dhi; dhi	dhim1246	-0.0901273474529734	0.12703699027789953	0	-0.08112632199646182	0.13153172277764072
dwu; dwy	dhuw1249	-0.09090689775547195	-0.8272968929181976	0	-0.08162088260667254	-0.5952203723672473
bvx	dibo1245	-0.09077525865425848	-0.3483763431779698	0	-0.08156385779836732	-0.3584949129229399
ddo	dido1241	-0.09042559229166018	-0.009154771850865776	0	-0.08134353467536988	-0.020619565061361235
