Language_ID	L1_log10_st	Vehicularity	Education	Official	neighboring_languages_st
mpon1254	NA	NA	0	0	0.33177684057407125
makh1261	NA	NA	0	0	1.0104444525683465
liji1238	0.3371627466524369	0	0	0	-0.12066823408877893
abur1244	NA	NA	0	0	-0.12066823408877893
mawe1251	NA	NA	0	0	0.33177684057407125
male1289	-0.1522469864138562	0	0	0	-0.5731133087516291
mamb1306	0.8579894871224352	0	0	0	0.7842219152369214
mban1262	NA	NA	0	0	-0.346890771420204
meta1238	0.5545084263752612	0	0	0	1.6891120645626216
east2352	NA	NA	0	0	3.2726698258825975
mali1279	NA	NA	0	0	-0.12066823408877893
mamb1296	0.8360749001362402	0	0	0	0.33177684057407125
mand1423	0.3593876945774298	0	0	0	0.10555430324264616
mong1344	NA	NA	0	0	-0.5731133087516291
mail1248	-0.1239764703984194	0	0	0	0.7842219152369214
mate1258	NA	NA	0	0	0.33177684057407125
matu1259	0.8540801929071168	0	0	0	-0.346890771420204
mbun1248	NA	NA	0	0	-0.12066823408877893
mbug1242	0.3155550249767905	0	0	0	-0.346890771420204
mand1413	NA	NA	0	0	-0.7993358460830542
maho1248	NA	NA	0	0	-0.5731133087516291
moch1257	-1.366430923166309	0	0	0	-0.346890771420204
besi1244	NA	NA	0	0	0.10555430324264616
mama1277	NA	NA	0	0	-1.0255583834144792
marg1251	NA	NA	0	0	-0.5731133087516291
madi1260	0.9618514085019128	0	0	0	0.33177684057407125
mung1266	NA	NA	0	0	1.0104444525683465
mauw1238	-0.5016703030289198	0	0	0	0.5579993779054964
makh1265	NA	NA	0	0	-0.346890771420204
moch1255	NA	NA	0	0	-0.346890771420204
mash1267	NA	NA	0	0	0.33177684057407125
mand1446	NA	NA	0	0	-0.346890771420204
east2328	1.0707803987331563	0	0	0	-0.12066823408877893
buru1303	0.3722323997410054	0	0	0	-0.5731133087516291
mand1448	NA	NA	0	0	1.0104444525683465
diga1241	0.3719013843483443	0	0	0	0.10555430324264616
mbuk1240	NA	NA	0	0	1.915334601894047
maru1249	0.6752364676319195	0	0	0	1.4628895272311966
maan1238	0.7307166125683482	0	0	0	0.5579993779054964
morm1235	-0.8670034246860203	0	0	0	-0.346890771420204
miam1252	NA	NA	0	0	-0.7993358460830542
atat1238	NA	NA	0	0	0.10555430324264616
mikm1235	-0.18606357768345877	0	0	0	-0.5731133087516291
nucl1706	-1.443870075827582	0	0	0	-0.5731133087516291
ocot1243	NA	NA	0	0	0.10555430324264616
mofu1248	NA	NA	0	0	0.5579993779054964
sanm1295	-0.22767191387337715	0	0	0	0.7842219152369214
chay1249	NA	NA	0	0	-0.12066823408877893
chig1239	NA	NA	0	0	-0.5731133087516291
abar1238	-0.5778912951472663	0	0	0	-0.12066823408877893
mika1239	-1.128784984325785	0	0	0	-0.7993358460830542
peno1244	NA	NA	0	0	0.10555430324264616
alac1244	0.25150647098967305	0	0	0	-0.12066823408877893
pino1237	NA	NA	0	0	0.33177684057407125
apas1235	NA	NA	0	0	-0.5731133087516291
misk1235	0.7164868037166523	0	0	0	0.33177684057407125
isth1238	NA	NA	0	0	-0.5731133087516291
sout3001	NA	NA	0	0	-0.5731133087516291
caca1250	NA	NA	0	0	-0.7993358460830542
akoy1238	NA	NA	0	0	0.10555430324264616
mixt1425	NA	NA	0	0	0.10555430324264616
ayut1236	NA	NA	0	0	-0.7993358460830542
coat1241	NA	NA	0	0	0.33177684057407125
sanj1281	NA	NA	0	0	-0.346890771420204
nort2951	NA	NA	0	0	-0.7993358460830542
musk1256	NA	NA	0	0	-0.7993358460830542
huzh1238	NA	NA	0	0	-0.346890771420204
mwer1247	NA	NA	0	0	-0.346890771420204
kimm1245	1.003148238749611	0	0	0	3.4988923632140225
mawa1266	NA	NA	0	0	-0.346890771420204
matu1261	-1.305031758773348	0	0	0	-0.5731133087516291
mand1409	NA	NA	0	0	0.5579993779054964
mede1237	NA	NA	0	0	-0.7993358460830542
mapa1244	NA	NA	0	0	-0.7993358460830542
mala1459	NA	NA	0	0	-0.5731133087516291
mala1468	NA	NA	0	0	-0.7993358460830542
mala1466	NA	NA	0	0	-1.0255583834144792
mala1463	0.2201359602197835	0	0	0	-0.7993358460830542
mish1244	NA	NA	0	0	0.10555430324264616
saur1249	0.8731327676632086	0	0	0	-0.346890771420204
mann1245	NA	NA	0	0	-0.12066823408877893
mann1246	NA	NA	0	0	-0.5731133087516291
karb1241	1.105991557445931	0	0	0	0.33177684057407125
maha1291	NA	NA	0	0	1.4628895272311966
majh1253	NA	NA	0	0	-0.12066823408877893
mbre1244	NA	NA	0	0	-0.7993358460830542
malp1246	NA	NA	0	0	0.10555430324264616
sili1247	NA	NA	0	0	0.33177684057407125
mace1250	1.399289802958257	1	1	1	1.0104444525683465
mawc1242	NA	NA	0	0	-0.346890771420204
miya1266	0.25150647098967305	0	0	0	-0.12066823408877893
makc1235	-0.2819491338825217	0	0	0	-0.5731133087516291
dhat1238	NA	NA	0	0	0.5579993779054964
moki1238	-0.7609291543097203	0	0	0	-1.0255583834144792
byep1241	NA	NA	0	0	0.33177684057407125
moko1243	NA	NA	0	0	-0.5731133087516291
mokl1243	-0.640299086267308	0	0	0	-0.7993358460830542
ming1254	NA	NA	0	0	0.10555430324264616
moik1239	NA	NA	0	0	-0.12066823408877893
mala1495	NA	NA	0	0	-0.346890771420204
sila1250	NA	NA	0	0	-0.12066823408877893
vama1243	NA	NA	0	0	-0.5731133087516291
kony1250	NA	NA	0	0	1.0104444525683465
mafe1237	-1.7769426040263288	0	0	0	-1.0255583834144792
kitu1245	NA	NA	0	1	1.4628895272311966
cina1236	NA	NA	0	0	-1.0255583834144792
east2440	0.1307821963175574	0	0	0	-0.7993358460830542
maka1316	NA	NA	0	0	0.33177684057407125
malo1243	-0.3483763431779698	0	0	0	-1.0255583834144792
mbul1262	NA	NA	0	0	-0.346890771420204
caol1238	NA	NA	0	0	0.10555430324264616
mana1298	-0.4340102943831886	0	0	0	-0.346890771420204
mall1246	NA	NA	0	0	0.5579993779054964
mape1249	NA	NA	0	0	0.10555430324264616
mali1283	NA	NA	0	0	-0.346890771420204
milt1241	NA	NA	0	0	-0.346890771420204
ilwa1237	NA	NA	0	0	-0.346890771420204
malu1245	-0.9670198392422642	0	0	0	-0.346890771420204
mula1253	NA	NA	0	0	-0.12066823408877893
mala1484	NA	NA	0	0	-0.12066823408877893
mlom1238	NA	NA	0	0	-0.5731133087516291
barg1252	-0.3483763431779698	0	0	0	0.10555430324264616
west2500	NA	NA	0	0	1.4628895272311966
vame1236	NA	NA	0	0	-0.12066823408877893
nucl1440	NA	NA	0	0	1.0104444525683465
malt1254	1.0604675309905367	1	1	1	-1.0255583834144792
toab1237	-0.00678239904788189	0	0	0	-0.7993358460830542
motl1237	-0.5401695000440186	0	0	0	-0.7993358460830542
molo1266	-0.07559091098129814	0	0	0	0.10555430324264616
malf1237	NA	NA	0	0	-0.5731133087516291
mala1491	NA	NA	0	0	-0.7993358460830542
mama1272	NA	NA	0	0	0.5579993779054964
momi1242	NA	NA	0	0	-0.12066823408877893
mich1246	NA	NA	0	0	-0.5731133087516291
maon1241	0.25150647098967305	0	0	0	-0.346890771420204
maee1241	-0.7609291543097203	0	0	0	0.33177684057407125
mund1334	NA	NA	0	0	0.10555430324264616
nort2839	-0.26742445691274486	0	0	0	-0.346890771420204
mehi1240	-1.238959776918128	0	0	0	-0.346890771420204
musa1265	NA	NA	0	0	-0.12066823408877893
majh1236	NA	NA	0	0	-0.12066823408877893
mukh1238	NA	NA	0	0	-0.346890771420204
manm1238	-0.7922677188401798	0	0	0	-0.346890771420204
maii1238	NA	NA	0	0	-0.346890771420204
mama1275	-0.34321198044822654	0	0	0	-0.5731133087516291
mang1404	-0.640299086267308	0	0	0	-0.5731133087516291
siaw1243	-1.2107154007602905	0	0	0	-0.5731133087516291
musa1266	-1.0333133896870443	0	0	0	0.33177684057407125
west2430	1.2365020826626316	0	0	0	-0.12066823408877893
mala1489	NA	NA	0	0	-0.12066823408877893
mmaa1238	NA	NA	0	0	-0.12066823408877893
miri1270	NA	NA	0	0	-1.0255583834144792
emae1237	-1.0333133896870443	0	0	0	-0.5731133087516291
mada1285	-0.4340102943831886	0	0	0	-0.5731133087516291
miga1249	0.1307821963175574	0	0	0	-0.346890771420204
maba1270	0.35168990436845105	0	0	0	-0.7993358460830542
mbul1263	-0.3133141320299065	0	0	0	-1.0255583834144792
muna1247	0.9012879413062154	0	0	0	0.10555430324264616
manc1252	NA	NA	0	0	-0.12066823408877893
sala1273	NA	NA	0	0	-0.7993358460830542
naba1253	NA	NA	0	0	0.33177684057407125
mund1327	NA	NA	0	0	0.33177684057407125
east2333	0.25150647098967305	0	0	0	0.10555430324264616
mono1270	0.481722231977446	0	0	0	1.915334601894047
mani1292	NA	NA	0	0	3.0464472885511724
munj1244	NA	NA	0	0	-0.346890771420204
mand1436	1.4942883763934671	1	0	0	3.0464472885511724
tial1239	NA	NA	0	0	0.5579993779054964
mape1250	NA	NA	0	0	0.10555430324264616
sout2692	NA	NA	0	0	0.10555430324264616
minr1238	NA	NA	0	0	0.10555430324264616
mono1275	-1.7349357551235118	0	0	0	-0.5731133087516291
mans1258	NA	NA	0	0	-0.5731133087516291
merr1239	NA	NA	0	0	0.7842219152369214
renn1242	-0.320681364106297	0	0	0	-1.0255583834144792
monn1252	1.24755109654555	0	0	0	-0.12066823408877893
mani1235	-0.0213087297543154	0	0	0	-0.346890771420204
many1259	NA	NA	0	0	-0.12066823408877893
moni1261	NA	NA	0	0	0.7842219152369214
mwan1250	0.1307821963175574	0	0	0	-0.12066823408877893
moco1246	-0.4566798637670064	0	0	0	-0.7993358460830542
mont1268	-0.06969516474655182	0	0	0	-0.12066823408877893
mong1342	NA	NA	0	0	0.5579993779054964
moha1258	-0.4400237253322848	0	0	0	0.5579993779054964
mboi1246	NA	NA	0	0	-0.12066823408877893
monz1249	0.13958304196540536	0	0	0	0.33177684057407125
moro1289	-1.6473244998663652	0	0	0	-0.5731133087516291
moni1237	NA	NA	0	0	-0.5731133087516291
mono1268	NA	NA	0	0	0.5579993779054964
mopa1243	-0.00654619807139845	0	0	0	0.10555430324264616
morb1239	NA	NA	0	0	-0.12066823408877893
moro1285	0.5121758187305773	0	0	0	0.10555430324264616
moss1236	NA	NA	1	1	3.0464472885511724
bari1297	NA	NA	0	0	-0.7993358460830542
mogu1251	NA	NA	0	0	0.5579993779054964
moha1256	NA	NA	0	0	-0.7993358460830542
moic1236	NA	NA	0	0	-0.12066823408877893
moli1248	NA	NA	0	0	-0.346890771420204
shek1244	NA	NA	0	0	0.33177684057407125
muku1242	NA	NA	0	0	-0.5731133087516291
mpot1240	0.5154659165455732	0	0	0	-0.346890771420204
mull1237	-2.163810524955144	0	0	0	-0.346890771420204
mang1381	-2.6116569929794835	0	0	0	0.33177684057407125
mach1268	NA	NA	1	1	-0.5731133087516291
maja1242	0.25150647098967305	0	0	0	0.5579993779054964
marb1239	NA	NA	0	0	0.33177684057407125
maun1240	-1.0564666242951588	0	0	0	-0.12066823408877893
mpad1242	0.06434382435167346	0	0	0	0.5579993779054964
mart1256	NA	NA	0	0	-0.346890771420204
mbar1260	-0.7609291543097203	0	0	0	-0.346890771420204
midd1327	-0.6030544814144083	0	0	0	-0.5731133087516291
yoso1239	NA	NA	0	0	-0.12066823408877893
mind1255	NA	NA	0	0	-0.7993358460830542
miuu1237	NA	NA	0	0	-0.5731133087516291
miga1241	NA	NA	0	0	-0.346890771420204
mati1255	NA	NA	0	0	-0.5731133087516291
vang1243	NA	NA	0	0	-0.7993358460830542
dadi1250	-0.00725536386075889	0	0	0	-0.346890771420204
mian1256	-0.3881253430976451	0	0	0	0.7842219152369214
maku1278	NA	NA	0	0	-0.5731133087516291
mung1272	NA	NA	0	0	-0.7993358460830542
mapi1252	NA	NA	0	0	-1.0255583834144792
misi1243	0.1307821963175574	0	0	0	-1.0255583834144792
mpii1239	-0.7922677188401798	0	0	0	-0.7993358460830542
maba1278	NA	NA	0	0	-0.5731133087516291
mbuk1243	NA	NA	0	0	0.5579993779054964
mang1408	NA	NA	0	0	-0.7993358460830542
mate1260	NA	NA	0	0	0.10555430324264616
momu1241	NA	NA	0	0	1.4628895272311966
tlaz1235	NA	NA	0	0	-0.5731133087516291
mari1430	NA	NA	0	0	-1.0255583834144792
mama1276	NA	NA	0	0	1.0104444525683465
raja1254	NA	NA	0	0	-0.12066823408877893
mbel1240	NA	NA	0	0	0.33177684057407125
sout2866	NA	NA	0	0	-1.0255583834144792
moro1287	0.21231484887662955	0	0	0	-0.5731133087516291
modo1249	NA	NA	0	0	-0.12066823408877893
mani1297	NA	NA	0	0	-0.7993358460830542
mino1243	NA	NA	0	0	0.10555430324264616
mand1443	NA	NA	0	0	-1.0255583834144792
west2600	-0.0213087297543154	0	0	0	-0.12066823408877893
mokk1243	NA	NA	0	0	-0.7993358460830542
mand1425	NA	NA	0	0	0.33177684057407125
mosi1248	NA	NA	0	0	-0.12066823408877893
muru1273	NA	NA	0	0	1.2366669898997715
mamu1255	NA	NA	0	0	-0.7993358460830542
mang1405	1.2642201832865587	0	0	0	0.10555430324264616
mala1487	NA	NA	0	0	0.10555430324264616
mlab1235	-1.0050018237340772	0	0	0	-0.12066823408877893
mari1426	-0.9670198392422642	0	0	0	-0.7993358460830542
mari1440	-1.7510345370968872	0	0	0	-0.7993358460830542
west2418	0.9449396966428024	0	0	0	-0.12066823408877893
else1239	NA	NA	0	0	1.915334601894047
misi1242	NA	NA	0	0	0.5579993779054964
mara1382	0.4695674725041452	0	0	0	1.0104444525683465
maor1246	0.7267198688418657	0	1	1	-0.7993358460830542
west2392	0.25150647098967305	0	0	0	-0.5731133087516291
hmwa1243	NA	NA	0	0	0.10555430324264616
mort1237	-0.23267547532664615	0	0	0	-1.0255583834144792
merl1237	NA	NA	0	0	-0.5731133087516291
chek1238	-0.05267758653381067	0	0	0	-0.346890771420204
mruu1242	NA	NA	0	0	1.915334601894047
moro1286	NA	NA	0	0	0.10555430324264616
nort2845	-0.25958982132221625	0	0	0	-1.0255583834144792
mari1414	0.7590955085368952	0	0	0	0.10555430324264616
mara1399	-1.9924930111920984	0	0	0	-0.12066823408877893
marg1265	0.8527656052496717	0	0	0	1.4628895272311966
mono1269	NA	NA	0	0	-0.7993358460830542
mang1401	-0.9128317659055508	0	0	0	-1.0255583834144792
mara1404	1.2527536969609994	0	0	0	-0.346890771420204
mare1261	NA	NA	0	0	-0.346890771420204
kara1489	NA	NA	0	0	0.33177684057407125
nucl1622	-0.1817798764749292	0	0	0	1.4628895272311966
masb1238	1.0733037553987304	1	0	0	-0.12066823408877893
sank1253	NA	NA	0	0	-0.346890771420204
muse1242	NA	NA	0	0	1.2366669898997715
mekw1241	NA	NA	0	0	-0.12066823408877893
mora1239	NA	NA	0	0	0.10555430324264616
masi1268	NA	NA	0	0	-0.12066823408877893
made1252	NA	NA	0	0	-0.7993358460830542
mans1262	0.21004198615282185	0	0	0	0.33177684057407125
molo1262	NA	NA	0	0	0.10555430324264616
agus1235	0.4578895024606068	0	0	0	1.4628895272311966
vure1239	-0.554689926276937	0	0	0	-0.7993358460830542
nucl1452	-1.172814104290038	0	0	0	-1.0255583834144792
mari1442	NA	NA	0	0	-0.5731133087516291
caac1237	-0.7142237366890716	0	0	0	-0.346890771420204
west2535	NA	NA	0	0	-0.5731133087516291
muso1238	-1.238959776918128	0	0	0	-0.5731133087516291
masl1241	NA	NA	0	0	0.5579993779054964
mans1259	NA	NA	0	0	-0.7993358460830542
more1258	NA	NA	0	0	-0.346890771420204
arua1260	NA	NA	0	0	1.2366669898997715
moma1243	NA	NA	0	0	-1.0255583834144792
cota1241	0.25150647098967305	0	0	0	-0.12066823408877893
anyi1244	NA	NA	0	0	-0.12066823408877893
muni1257	NA	NA	0	0	0.10555430324264616
mual1241	0.3371627466524369	0	0	0	0.33177684057407125
mono1273	-0.4400237253322848	0	0	0	-1.0255583834144792
muri1260	NA	NA	0	0	-0.5731133087516291
unaa1239	-0.24821133777210105	0	0	0	0.7842219152369214
mung1269	NA	NA	0	0	-0.346890771420204
maiw1251	NA	NA	0	0	-0.12066823408877893
mosk1236	NA	NA	0	0	-0.12066823408877893
mbee1250	NA	NA	0	0	0.10555430324264616
mont1280	NA	NA	0	0	0.33177684057407125
mata1288	NA	NA	0	0	-0.5731133087516291
toto1305	NA	NA	0	0	-0.12066823408877893
wich1262	NA	NA	1	1	0.33177684057407125
muon1246	NA	NA	0	0	0.5579993779054964
mewa1249	NA	NA	0	0	0.33177684057407125
yora1241	-0.9983254243989566	0	0	0	-0.7993358460830542
mota1237	-0.8464887752038645	0	0	0	-1.0255583834144792
tutu1243	NA	NA	0	0	-0.7993358460830542
asar1240	NA	NA	0	0	-0.12066823408877893
maga1264	NA	NA	0	0	-0.5731133087516291
tida1235	NA	NA	0	0	-0.5731133087516291
nabi1239	NA	NA	0	0	-0.346890771420204
mund1325	1.019543936318213	0	0	0	1.0104444525683465
mubi1246	NA	NA	0	0	-0.12066823408877893
mbuu1238	NA	NA	0	0	0.10555430324264616
musg1254	0.7580107964903204	0	0	0	0.7842219152369214
mund1326	0.20659982687508985	0	0	0	0.33177684057407125
mabi1242	NA	NA	0	0	-0.346890771420204
mugo1238	NA	NA	0	0	-0.5731133087516291
maiw1249	NA	NA	0	0	0.10555430324264616
nyon1241	NA	NA	0	0	2.8202247512197474
malv1243	NA	NA	0	0	1.0104444525683465
east2371	NA	NA	0	0	0.5579993779054964
murl1244	0.8103594477665109	0	0	0	0.10555430324264616
cree1270	-0.31530536728428504	0	0	0	-0.7993358460830542
west2408	NA	NA	0	0	0.33177684057407125
yaak1241	-2.1040598350030626	0	0	0	0.7842219152369214
muth1236	0.07887045040785956	0	0	0	-0.5731133087516291
boun1245	0.25150647098967305	0	0	0	-0.5731133087516291
muya1243	NA	NA	0	0	0.7842219152369214
murs1242	NA	NA	0	0	0.10555430324264616
mana1295	-0.14389213580123816	0	0	0	-0.5731133087516291
matt1238	NA	NA	0	0	0.33177684057407125
mamb1305	NA	NA	0	0	-0.12066823408877893
marw1256	NA	NA	0	0	0.5579993779054964
peri1253	1.6582200572017531	0	0	0	0.33177684057407125
yucu1250	NA	NA	0	0	0.10555430324264616
mire1238	NA	NA	0	0	0.33177684057407125
miya1259	NA	NA	0	0	-1.0255583834144792
mekm1240	NA	NA	0	0	-0.346890771420204
mbar1254	NA	NA	0	0	-0.5731133087516291
NA	NA	NA	0	0	-0.7993358460830542
mina1269	NA	NA	0	0	-0.7993358460830542
maro1244	-0.13869493479309733	0	0	0	-0.12066823408877893
duri1242	NA	NA	0	0	0.10555430324264616
moer1240	NA	NA	0	0	-0.12066823408877893
mara1397	NA	NA	0	0	-0.346890771420204
mass1263	NA	NA	0	0	-0.5731133087516291
mpot1241	NA	NA	0	0	-0.346890771420204
marf1238	NA	NA	0	0	-0.5731133087516291
taga1273	0.15915991937556115	0	0	0	1.0104444525683465
mach1265	NA	NA	0	0	-0.5731133087516291
meos1237	NA	NA	0	0	-1.0255583834144792
indu1241	NA	NA	0	0	-0.346890771420204
mesq1240	NA	NA	0	0	-0.346890771420204
mwat1237	NA	NA	0	0	-0.7993358460830542
juwa1238	NA	NA	0	0	-0.346890771420204
aree1239	-0.6030544814144083	0	0	0	-0.5731133087516291
mwer1248	1.0113815969892357	0	0	0	0.5579993779054964
murr1258	-0.5591878204979113	0	0	0	0.33177684057407125
aikl1237	NA	NA	0	0	-0.5731133087516291
mouk1239	-0.3605281926942675	0	0	0	-0.12066823408877893
labo1244	-0.7325771207016911	0	0	0	-0.12066823408877893
kita1249	NA	NA	0	0	0.5579993779054964
mira1251	NA	NA	0	0	-0.346890771420204
sarr1246	NA	NA	0	0	1.2366669898997715
nyam1275	NA	NA	0	0	0.5579993779054964
cent2058	-0.6608278852327916	0	0	0	-0.5731133087516291
kala1377	-0.7730717108449392	0	0	0	-1.0255583834144792
munc1235	0.04512840172882354	0	0	0	0.33177684057407125
mwim1241	NA	NA	0	0	0.10555430324264616
moke1242	-0.22767191387337715	0	0	0	-0.5731133087516291
mitt1253	NA	NA	0	0	-0.7993358460830542
ment1249	NA	NA	0	0	-1.0255583834144792
hmon1333	NA	NA	0	0	8.7020107218368
moin1241	NA	NA	0	0	0.10555430324264616
nort2986	NA	NA	0	0	-0.7993358460830542
tezo1238	-0.2772237034556237	0	0	0	-0.12066823408877893
many1258	NA	NA	0	0	0.10555430324264616
moda1244	NA	NA	0	0	1.4628895272311966
mele1250	-0.3881253430976451	0	0	0	-0.7993358460830542
malg1250	NA	NA	0	0	0.33177684057407125
mban1264	NA	NA	0	0	1.0104444525683465
mvub1239	NA	NA	0	0	-0.12066823408877893
miju1243	-0.4147998324202357	0	0	0	0.5579993779054964
nucl1458	-1.0259791534850624	0	0	0	-0.12066823408877893
maxi1236	NA	NA	0	0	1.915334601894047
mera1242	-0.3133141320299065	0	0	0	0.33177684057407125
moii1235	-0.3067712421945331	0	0	0	0.33177684057407125
mbow1246	NA	NA	0	0	-0.5731133087516291
tlah1239	NA	NA	0	0	-0.5731133087516291
juqu1238	NA	NA	0	0	-0.12066823408877893
muri1259	NA	NA	0	0	-0.5731133087516291
huit1252	NA	NA	0	0	-0.346890771420204
jami1235	NA	NA	0	0	-0.346890771420204
mada1293	NA	NA	0	0	-0.12066823408877893
metl1238	NA	NA	0	0	0.5579993779054964
namo1246	NA	NA	0	0	-0.7993358460830542
maho1249	NA	NA	0	0	0.5579993779054964
sout3002	NA	NA	0	0	-0.346890771420204
cent2072	NA	NA	0	0	-0.5731133087516291
nucl1310	2.327531444925554	1	1	1	7.118452960516824
mbay1241	0.5729390926165191	0	0	0	0.5579993779054964
maye1238	NA	NA	0	0	-1.0255583834144792
myen1241	NA	NA	0	0	-0.12066823408877893
bamb1262	-0.5130945278901481	0	0	0	-0.346890771420204
mant1267	NA	NA	0	0	0.5579993779054964
maka1318	NA	NA	0	0	-0.5731133087516291
mang1387	NA	NA	0	0	-0.12066823408877893
mama1271	NA	NA	1	0	0.5579993779054964
moma1242	NA	NA	0	0	-0.12066823408877893
meen1242	0.7326950448100875	0	0	0	1.915334601894047
anfi1235	-0.9670198392422642	0	0	0	-0.5731133087516291
pira1253	NA	NA	0	0	-0.5731133087516291
muni1258	NA	NA	0	0	-0.5731133087516291
mesm1243	NA	NA	0	0	-1.0255583834144792
mund1330	-0.14202556163848457	0	0	0	-0.5731133087516291
erzy1239	0.9375994574705232	0	0	0	-0.5731133087516291
muyu1244	-0.3483763431779698	0	0	0	-1.0255583834144792
masa1299	NA	NA	0	0	0.7842219152369214
macu1260	-0.7515594943666886	0	0	0	0.7842219152369214
clas1253	NA	NA	0	0	-0.12066823408877893
sant1436	-0.4800582851532089	0	0	0	-0.7993358460830542
tumz1238	NA	NA	0	0	-0.7993358460830542
mali1280	NA	NA	0	0	-0.5731133087516291
mora1273	NA	NA	0	0	-0.12066823408877893
wich1264	NA	NA	0	0	0.33177684057407125
ixca1246	NA	NA	0	0	0.10555430324264616
many1261	NA	NA	0	0	-0.12066823408877893
nige1255	NA	NA	0	0	0.5579993779054964
maza1292	NA	NA	0	0	-0.12066823408877893
nucl1240	1.2079414295299995	0	0	0	1.2366669898997715
maza1291	NA	NA	0	0	-0.12066823408877893
mati1253	NA	NA	0	0	-0.7993358460830542
movi1243	-0.7142237366890716	0	1	1	-0.7993358460830542
mori1269	0.0245868515230157	0	0	0	-0.346890771420204
maru1252	-0.5576809603216669	0	0	0	-0.7993358460830542
maca1262	NA	NA	0	0	-0.5731133087516291
mint1239	NA	NA	0	0	-0.12066823408877893
inap1241	NA	NA	0	0	0.10555430324264616
manz1243	NA	NA	0	0	0.5579993779054964
degg1238	NA	NA	0	0	-0.7993358460830542
maia1251	NA	NA	0	0	-0.5731133087516291
naml1240	NA	NA	0	0	0.33177684057407125
sout2994	-0.8586272060866752	0	0	0	-0.346890771420204
nara1264	NA	NA	0	0	-0.346890771420204
naba1256	0.06434382435167346	0	0	0	0.33177684057407125
nalu1240	NA	NA	0	0	0.33177684057407125
naka1262	0.25150647098967305	0	0	0	-0.346890771420204
nali1244	-0.20384261938486453	0	0	0	-0.5731133087516291
nang1259	NA	NA	0	0	0.10555430324264616
naab1241	NA	NA	0	0	-0.7993358460830542
neap1235	NA	NA	0	0	-0.7993358460830542
nama1264	0.9178340782369252	0	1	1	1.0104444525683465
igut1238	NA	NA	0	0	0.33177684057407125
naas1242	0.15915991937556115	0	0	0	1.0104444525683465
hung1276	NA	NA	0	0	-0.12066823408877893
naur1243	-0.09719695200030228	1	1	1	-1.0255583834144792
nava1243	0.7626829391811893	0	0	0	0.33177684057407125
nawu1242	0.0245868515230157	0	0	0	-0.7993358460830542
nakw1240	NA	NA	0	0	-0.12066823408877893
narr1259	NA	NA	0	0	-0.12066823408877893
coat1240	NA	NA	0	0	-0.7993358460830542
nyem1238	NA	NA	0	0	0.10555430324264616
ndoe1238	NA	NA	0	0	0.33177684057407125
chan1313	0.49030092692899335	0	0	0	-0.12066823408877893
ngbi1238	NA	NA	0	0	-0.7993358460830542
kony1248	0.8780140854266542	0	0	0	0.33177684057407125
ngam1282	NA	NA	0	0	0.10555430324264616
maon1238	NA	NA	0	0	0.33177684057407125
ngar1235	-1.6473244998663652	0	0	0	0.33177684057407125
nake1240	NA	NA	0	0	-0.12066823408877893
sout3270	NA	NA	1	1	-0.12066823408877893
ngba1284	0.8921955157770519	0	0	0	1.915334601894047
kuri1260	NA	NA	0	0	-0.12066823408877893
nkuk1238	NA	NA	0	0	-0.346890771420204
nnam1238	NA	NA	0	0	0.10555430324264616
ngge1241	-0.3200040322961517	0	0	0	-0.12066823408877893
numa1252	NA	NA	0	0	0.5579993779054964
naaa1245	NA	NA	0	0	-0.12066823408877893
rong1266	0.4894094577660771	0	0	0	0.10555430324264616
ngam1267	NA	NA	0	0	0.33177684057407125
sout2784	NA	NA	0	0	0.5579993779054964
ning1275	NA	NA	0	0	-0.5731133087516291
iyoo1238	-0.18606357768345877	0	0	0	-0.5731133087516291
cent1990	-0.07262844563903025	0	0	0	-1.0255583834144792
pona1250	NA	NA	0	0	-1.0255583834144792
nach1240	NA	NA	0	0	-0.346890771420204
yale1246	-0.9128317659055508	0	0	0	-0.7993358460830542
nots1237	-0.5795042727392645	0	0	0	-0.7993358460830542
nisg1240	-0.805788994717238	0	0	0	-0.7993358460830542
cent2134	NA	NA	0	0	-0.346890771420204
nort2957	0.4578895024606068	0	0	0	-0.5731133087516291
naka1260	NA	NA	0	0	-0.7993358460830542
mich1245	-0.4340102943831886	0	0	0	-0.7993358460830542
namb1293	-0.8627858621698119	0	0	0	-0.12066823408877893
naun1237	NA	NA	0	0	-1.0255583834144792
sibe1248	NA	NA	0	0	0.7842219152369214
ncan1245	0.00706809113083097	0	0	0	0.33177684057407125
chot1239	-0.3805677055119045	0	0	0	0.5579993779054964
chum1261	NA	NA	0	0	-0.5731133087516291
cent2133	NA	NA	0	0	-0.5731133087516291
natc1249	-2.818044986908612	0	0	0	-1.0255583834144792
ndas1238	NA	NA	0	0	-0.12066823408877893
kens1251	NA	NA	0	0	0.10555430324264616
ndau1241	NA	NA	1	1	0.5579993779054964
nden1250	NA	NA	0	0	0.33177684057407125
nort2795	1.4408860316832452	1	1	1	1.4628895272311966
nden1248	0.5121758187305773	0	0	0	0.10555430324264616
ndal1241	NA	NA	0	0	0.10555430324264616
samb1305	0.4676526739544219	0	0	0	2.8202247512197474
ndam1239	0.8103594477665109	0	0	0	0.10555430324264616
ndak1241	NA	NA	0	0	0.7842219152369214
ndol1238	NA	NA	0	0	0.10555430324264616
ndam1251	-0.20384261938486453	0	0	0	0.5579993779054964
ngun1270	NA	NA	0	0	-0.346890771420204
