Glottocode	L2_prop	L1_scaled	L1_log10_scaled	All_users_scaled	All_Users_log10_scaled	number_of_lgs_in_ethnologue	ISO_639
ngal1292	0	-0.08865437563428115	-1.7742861918730637	-0.0796470660543094	-2.0111036815043093	1	ngk
ngam1268	0	-0.02984124335623154	1.3161911277259808	-0.04616081561771482	1.3207640442097708	1	sba
ngan1291	0	-0.08864903673215387	-1.0022870036818237	-0.0796440262601892	-1.178805329693212	1	nio
ngan1295	0	-0.08865454647914922	-2.04934534180724	-0.07964716332772126	-2.3076470984438435	1	nid
ngar1235	0	-0.08865245362951532	-1.2384786228099005	-0.07964597172842613	-1.4334453582306454	1	nbj
ngar1283	0	-0.08865458919036623	-2.222888343492784	-0.07964718764607422	-2.4947451634167415	1	nji
ngar1284	0	-0.08865433292306413	-1.9017956353714767	-0.07964689582583868	-1.8024000526036867	2	ajn, ung
ngas1240	0	-0.06050789717533736	1.1316841915591025	-0.06362139304426678	1.121845675876763	1	anc
ngba1284	0	-0.0776350951996569	0.8968971709323316	-0.07337305258193716	0.8687199559493324	1	nbm
ngba1285	0	-0.04523223040875909	1.240230471323518	-0.0549239341074892	1.2388702675150245	1	nga
ngeq1245	0	-0.08793704074445959	0.21300625991969896	-0.07923863931631646	0.1314118256286029	1	ngt
ngge1241	0	-0.08846665983548592	-0.12239055123392374	-0.07954018689304243	-0.2301820949296489	1	nbq
ngit1239	0	-0.0843834674885409	0.6596010250424511	-0.07721535234989707	0.6128891284869229	1	niy
ngom1268	0	-0.08224790663762825	0.761116338732611	-0.07599943470180849	0.7223335807095546	1	ngc
ngul1236	0	-0.08865245362951532	-1.2384786228099005	-0.07964597172842613	-1.4334453582306454	1	nuw
ngur1261	0	-0.08865458919036623	-2.222888343492784	-0.07964718764607422	-2.4947451634167415	2	xpt, xwk
nhan1238	NA	NA	NA	NA	NA	1	nha
nhen1239	0	-0.0880566321521107	0.16736145998039242	-0.07930673070460942	0.08220181046363723	1	yrl
nias1242	0	-0.05576695208631125	1.1706584207383075	-0.06092205586551014	1.163864096627906	1	nia
nica1252	0	-0.08786870279723037	0.23578153434435745	-0.07919972995157762	0.15596602679311622	1	bzk
nige1253	0	0.5769997280391104	1.9236882511298692	0.29935434326313504	1.9757114357007928	1	fuv
niha1238	0	-0.08856916675632973	-0.3197280693681742	-0.07959855094015068	-0.4429332138504407	1	nll
nila1242	0	-0.05952553918391753	1.1402733900824529	-0.06306207092614603	1.131105757860932	1	nim
nina1238	0	-0.08861059663683743	-0.48575263887685977	-0.07962213974252359	-0.6219255983968289	1	shb
nisg1240	0.635593220338983	-0.08861785754373054	-0.5308667370202157	-0.07958979633308444	-0.39827723251084624	1	ncg
niua1240	0.5	-0.08863323358185711	-0.6664389870842219	-0.07962286929311245	-0.6298964172414693	1	num
niue1239	0	-0.08840302012212872	-0.0493842762840407	-0.07950395254712939	-0.15147345994387837	1	niu
niva1238	0	-0.08821380943073787	0.0910117173873146	-0.07939622224350874	-1.1144309081942152e-4	1	cag
nkon1248	0	-0.08778328036319387	0.2616143992219549	-0.07915109324565409	0.18381664009564863	1	nko
nkor1239	0	-0.08846025315293318	-0.11399936277867	-0.07953653914009816	-0.22113548914576572	1	nkx
noct1238	0	-0.08733908370620404	0.3647574817657206	-0.07889818237485166	0.29501600262739575	1	njb
noku1237	0	-0.08864775539564332	-0.9506590233575534	-0.07964329670960034	-1.123144801044338	1	nkk
noma1260	0	-0.08839832188825672	-0.04475234816782969	-0.07950127752830359	-0.14647974208018175	1	lem
noma1263	0	-0.08831204522987984	0.02788913965298305	-0.0794521544553208	-0.06816438694616657	1	not
nonu1241	0	-0.0886545037679322	-1.947829193558608	-0.07964713900936829	-2.1982017464772077	1	noj
noon1242	0	-0.0872493901504657	0.38127083477100215	-0.07884711383363194	0.3128191774226599	1	snf
noon1243	0	-0.0869461405096361	0.430193410921943	-0.07867445352760336	0.3655629887110914	1	nhu
nopa1235	0	-0.08827275091022305	0.05507535979705695	-0.07942978157059598	-0.03885471076515848	1	cya
nort2671	0	-0.08755691091299712	0.3194362589017345	-0.0790222059749567	0.24615483843350952	1	sme
nort2684	0	-0.02885888536481171	1.3203385018501836	-0.04560149349959408	1.3252353606317553	1	kxm
nort2690	0	1.0607337315105707	2.0604438136194996	0.5747764702187411	2.123148675275873	1	uzn
nort2697	0	0.3051406961570776	1.792259405338274	0.14456681074381117	1.834016970983711	1	azj
nort2699	0	-0.08318755341202982	0.7214067432219887	-0.07653443846696746	0.6795223557754825	1	kfb
nort2702	0	-0.00536771600477244	1.4033002142445854	-0.03222639937061974	1.4146770304488767	1	gno
nort2722	0	-0.0861858808467112	0.5223548772477572	-0.07824158684488383	0.46492298506443913	1	cng
nort2723	0	-0.08715969659472737	0.396762099989166	-0.07879604529241221	0.32952043139516074	1	pmi
nort2724	0	-0.08715969659472737	0.396762099989166	-0.07879604529241221	0.32952043139516074	1	bfc
nort2732	0	-0.0856648039990885	0.5703015250423819	-0.07794490293875021	0.5166146403728225	1	tji
nort2745	0	-0.08863878604006949	-0.7416510344212943	-0.07963818985547837	-0.8978116564401656	1	ykg
nort2747	0	-0.0352655679175497	1.291964462538269	-0.04924924644385981	1.294645087332556	1	hea
nort2774	0	-0.07797678493580293	0.8890108924344049	-0.07356759940563133	0.8602176975322915	1	ngb
nort2775	0	-0.07725069424649263	0.9054820807898208	-0.07315418740528122	0.8779754142893548	1	gya
nort2795	0	-0.01852277084639443	1.3602581035953696	-0.03971645208284537	1.3682729949268355	1	nde
nort2828	0.3	-0.05875673727758897	1.146795678999896	-0.05532883468430269	1.2344130177037604	1	max
nort2836	0	-0.08824883262869283	0.07028521866884965	-0.0794161632929374	-0.02245684317162866	1	llp
nort2839	0	-0.0884303553010204	-0.0781785931365881	-0.07951951629302492	-0.1825168377407537	1	mmg
nort2845	0	-0.08842437573063786	-0.0715907768997598	-0.07951611172361027	-0.17541446162453905	1	mrq
nort2847	0	-0.08844103310527497	-0.09039178437829153	-0.07952559588126536	-0.19568397456720513	1	tnn
nort2864	0	-0.08839832188825672	-0.04475234816782969	-0.07950127752830359	-0.14647974208018175	1	weo
nort2877	0	-0.08463546366894861	0.6443756693073839	-0.07735883063237152	0.5964745536041123	1	xnn
nort2885	0	-0.08500705125700742	0.6200870955846108	-0.07757040030313893	0.5702888526519261	1	stb
nort2930	0	-0.08839832188825672	-0.04475234816782969	-0.07950127752830359	-0.14647974208018175	1	kiw
nort2938	0	-0.08865433292306413	-1.7356915435222202	-0.07964704173595645	-1.9694944898076228	1	hdn
nort2942	0	-0.08862170155326218	-0.5585090789240191	-0.07962846251429366	-0.7003648844235041	1	scs
nort2951	NA	-0.08865458919036623	-2.222888343492784	NA	NA	1	mjd
nort2952	NA	-0.08865458919036623	-2.222888343492784	NA	NA	1	nmu
nort2954	0	-0.08862469133845345	-0.5823393819207712	-0.07963016479900098	-0.726056520128233	1	pao
nort2957	0	-0.08609191616927105	0.5317074728004746	-0.07818808646836793	0.4750060913458336	1	ncj
nort2959	0	-0.08824584284350155	0.07212309122046738	-0.07941446100823006	-0.02047541842540034	1	ntp
nort2961	0	-0.08780036485000117	0.2566566682423838	-0.07916082058683879	0.17847167162141017	1	ojb
nort2972	0	-0.08557083932164836	0.578049055083935	-0.07789140256223431	0.5249673129958333	1	emp
nort2980	0	-0.08609191616927105	0.5317074728004746	-0.07818808646836793	0.4750060913458336	1	qvn
nort2994	0	-0.08771494241596467	0.28051830450683707	-0.07911218388091525	0.2041970879666676	1	rog
nort3047	0	-0.08780036485000117	0.2566566682423838	-0.07916082058683879	0.17847167162141017	1	gis
nort3139	0	1.009354272998463	2.048994037528792	0.5455227075233781	2.1108045822837163	1	apc
nots1237	0	-0.08857600055105265	-0.3405934118135111	-0.07960244187662456	-0.46542830243714794	1	ncf
nsen1242	0	-0.06187038499821964	1.1192614916278254	-0.0643971485037473	1.108452666096441	1	nse
nubi1253	0	-0.08651475721775174	0.48656075620425704	-0.07842883816268946	0.42633306372160457	1	kcn
nucl1235	0	0.07574088511289044	1.5735474923966262	0.01395415290378438	1.5982219501504864	1	hye
nucl1240	0	-0.05683473251176758	1.162394657484034	-0.06153001468955443	1.1549548689480122	1	mzm
nucl1301	0.0666315780990585	3.423513131614297	2.340107564367004	2.0628208652530744	2.4432691323710336	1	tur
nucl1302	0	-0.00415621233404969	1.0558026762908606	-0.03153660928885909	1.0400372218566776	2	jge, kat
nucl1305	0.2557792904375548	1.775447006831553	2.1815098716896126	1.346485842133473	2.33341167441389	1	kan
nucl1310	0.2328025280492126	1.3188875880757864	2.1111724893353876	0.964944259257407	2.249372881913447	1	mya
nucl1327	0	-0.08865458919036623	-2.222888343492784	-0.07964718764607422	-2.4947451634167415	1	lmc
nucl1347	0.5168636971733099	0.16446446911273768	1.6816032480977203	0.21864878210537425	1.9110766943677524	1	wol
nucl1417	0	1.15318216074658	2.079812814886727	0.6274135452044957	2.1440305467564778	1	ibo
nucl1452	0	-0.08864391138611168	-0.8394827470731148	-0.07964110805783378	-1.0032847896253736	1	mso
nucl1454	0	-0.0882274770201837	0.08312618409942185	-0.07940400411645651	-0.00861289809110481	1	yva
nucl1458	0	-0.08863707759138875	-0.7160153998213409	-0.07963721712135989	-0.8701736786397443	1	mxk
nucl1460	0	0.24410423147714283	1.7500938529348715	0.10981466844379158	1.7885579597497996	1	mad
nucl1593	0	-0.08862042021675164	-0.5489518258990939	-0.0796277329637048	-0.690061135323555	1	kwo
nucl1594	0	-0.088513642174206	-0.1943984423026739	-0.07956693708130037	-0.3078143644587555	1	zrs
nucl1595	0	-0.08854781114782061	-0.26388472715575906	-0.07958639176366979	-0.382728070640494	1	kwe
nucl1622	0	-0.08835561067123847	-0.00616366007618245	-0.07947695917534182	-0.10487697618546628	1	mrz
nucl1630	0	-0.08850509993080236	-0.17967090233469862	-0.07956207341070802	-0.29193648864091015	1	bbb
nucl1632	0	-0.08737325267981864	0.3581686438377443	-0.07891763705722107	0.28791252501797804	1	set
nucl1633	0	-0.08856916675632973	-0.3197280693681742	-0.07959855094015068	-0.4429332138504407	1	nir
nucl1643	9.574405035788888e-4	5.303961591725613	2.4474653619318145	2.9936724571519946	2.5406581893563938	1	jpn
nucl1706	0	-0.08865031806866441	-1.0674023369188783	-0.07964475581077804	-1.2490066788135503	1	mid
nuer1246	6.563987153339429e-4	-0.01582513037952156	1.3697080333962788	-0.0381532683544627	1.3786382748115318	1	nus
nugu1242	0	-0.08715969659472737	0.396762099989166	-0.07879604529241221	0.32952043139516074	1	yas
nukn1238	0	-0.08861187797334798	-0.4931459800554068	-0.07962286929311245	-0.6298964172414693	1	klt
nuku1260	0	-0.08862896246015528	-0.6208745105689896	-0.07963259663429716	-0.7676015431688475	1	nkr
nung1282	0	-0.08863536914270802	-0.6927625397007583	-0.07963624438724143	-0.8451045886079285	1	nun
nupe1254	0.10362694300518134	-0.01476418374878815	1.3733289921508385	-0.03271276642985517	1.4118942706338136	1	nup
nusu1239	0	-0.08811343807074497	0.1423713569147325	-0.07933907411404857	0.05525978525002284	1	nuf
nuuc1236	0	-0.08864903673215387	-1.0022870036818237	-0.0796440262601892	-1.178805329693212	1	nuk
nyah1249	0	-0.08827018823720195	0.05674989258862181	-0.07942832246941828	-0.03704938388944186	1	nev
nyah1250	0	-0.08859052236483886	-0.3917132188609722	-0.07961071011663157	-0.5205409655089691	1	cbn
nyak1260	0	-0.03061004526256009	1.3128967453945086	-0.04659854597102671	1.3172123448988635	1	nyy
nyal1250	0	-0.08681800685858135	0.4482998713713602	-0.07860149846871804	0.38508370507931833	1	nlj
nyal1254	0	-0.08857087520501046	-0.3247836601797487	-0.07959952367426915	-0.4483836857735568	1	yly
nyam1285	NA	NA	NA	NA	NA	1	nmi
nyan1301	0	-0.0886456198347924	-0.8829456139727176	-0.07964208079195224	-1.0501424457458144	1	nna
nyan1307	0	0.0579730188332971	1.5449105077031988	0.00383771807168743	1.567348193382656	1	nyn
nyat1246	0	-0.05055618361008435	1.207481643953104	-0.05795521680417401	1.2035635010558483	1	rim
nyaw1247	0	-0.08865458919036623	-2.222888343492784	-0.07964718764607422	-2.4947451634167415	1	nyt
nyig1240	0	-0.08865198380612813	-1.1895792431632524	-0.07964570422654355	-1.3807265552745882	1	nyh
nyis1236	0	-0.07588393530190853	0.9338225491805974	-0.07237600011050453	0.9085294945163856	1	njz
nyor1246	0	-0.04735284233371537	1.2276945538365702	-0.05613134033204115	1.225355197004041	1	nyo
nyul1247	0	-0.08865458919036623	-2.222888343492784	-0.07964718764607422	-2.4947451634167415	1	nyv
nyun1247	0	-0.08865458919036623	-2.222888343492784	-0.07964718764607422	-2.4947451634167415	6	nys, pnj, wxw, xbp, xgg, xwj
nzad1234	NA	NA	NA	NA	NA	1	nzd
nzak1246	0	-0.08730918585429126	0.3703838216874687	-0.07888115952777841	0.30108180362204645	1	nzy
nzak1247	0	-0.08651902833945357	0.4860605270156307	-0.07843126999798565	0.42579376272804137	1	nzk
obok1239	0	-0.08864946384432404	-1.0221680490443878	-0.0796442694437188	-1.2002392399105437	1	afz
obom1235	0	-0.08609191616927105	0.5317074728004746	-0.07818808646836793	0.4750060913458336	1	obo
occi1239	0	-0.07933030340311137	0.8550747249413532	-0.07433824801098987	0.8236308504172976	1	oci
ocot1244	0	-0.08801392093509244	0.18463398738920253	-0.07928241235164765	0.10082345711024414	1	zac
ofay1240	0	-0.08865407665576201	-1.5807029272501691	-0.07964689582583868	-1.8024000526036867	1	opy
okan1243	0	-0.088636650479218565	-0.7099966093105419	-0.07963697393783027	-0.8636847736011636	1	oka
okin1246	0	-0.08851791329590783	-0.20210036083828287	-0.07956936891659655	-0.31611786296111755	1	okn
okoe1238	0	-0.08697603836154888	0.425773262840337	-0.0786914763746766	0.36079759255607574	1	oks
oksa1245	0	-0.0881420545861472	0.12876979198973415	-0.07935536741053296	0.04059583191653383	1	opm
okuu1243	0	-0.0849387133097782	0.6247344071733197	-0.0775314909384001	0.575299155557422	1	oku
oloo1241	0	-0.08806944551721617	0.16193847067345088	-0.07931402621049795	0.0763552433543742	1	ong
olut1240	0	-0.08865454647914922	-2.04934534180724	-0.07964716332772126	-2.3076470984438435	1	plo
omah1247	0	-0.08865095873691968	-1.1076550683357635	-0.07964512058607247	-1.292403462808444	1	oma
omie1241	0	-0.08860376284211452	-0.4496332935095309	-0.07961824880604972	-0.582985050171438	1	aom
omii1238	0	-0.0847678684417052	0.6359887429307551	-0.07743421752655301	0.587432542800469	1	omi
onaa1245	0	-0.08865458919036623	-2.222888343492784	-0.07964718764607422	-2.4947451634167415	1	ona
onge1236	0	-0.08865057433596651	-1.0827358805824232	-0.07964490172089582	-1.265537891946679	1	oon
onon1246	0	-0.08865236820708129	-1.2288478343918587	-0.07964592309172021	-1.4230623300492844	1	ono
onto1237	0	-0.08855336360603297	-0.2772491686698037	-0.07958955314955482	-0.39713637937340385	1	ojv
opat1246	0	-0.08865458919036623	-2.222888343492784	-0.07964718764607422	-2.4947451634167415	1	opt
oriy1255	0.13330016758094654	1.383169251024768	2.1223533187628427	0.8872478510951358	2.2285100253853876	1	ory
orma1241	0	-0.08472088610298512	0.6389970104975865	-0.07740746733829507	0.59067577954991	1	orc
oroc1248	0	-0.08865424750063008	-1.6727700436244315	-0.07964699309925052	-1.901658329537674	1	oac
oroh1237	0	-0.08865296616411954	-1.305643777315993	-0.07964626354866167	-1.5058566356641532	1	ora
orok1265	0	-0.08865258176316637	-1.2536571868164303	-0.07964604468348502	-1.4498094865856157	1	oaa
orok1266	0	-0.0841272001864314	0.674189648171051	-0.07706944223212644	0.6286172369757094	1	bdu
orok1267	0	-0.08833425506272934	0.01110767534322787	-0.07946479999886093	-0.08625661463193719	1	oro
orok1269	0	-0.08715969659472737	0.396762099989166	-0.07879604529241221	0.32952043139516074	1	okv
orow1242	0	-0.0886336606940273	-0.6714869328349116	-0.07963527165312295	-0.8221671907465222	1	bpk
orya1242	0	-0.08858625124313703	-0.37556515867252366	-0.07960827828133539	-0.5031316157513852	1	ury
osam1235	0	-0.08861187797334798	-0.4931459800554068	-0.07962286929311245	-0.6298964172414693	1	syx
otor1240	0	-0.0882274770201837	0.08312618409942185	-0.07940400411645651	-0.00861289809110481	1	otr
otta1242	0	-0.08834023463311189	0.0063905733716178	-0.07946820456827558	-0.09134215909409454	1	otw
owaa1237	0	-0.08829538785524273	0.03977600622629303	-0.07944267029766572	-0.05534906329233713	1	stn
paaa1242	0	-0.0883128994542202	0.027264074722373	-0.07945264082238004	-0.06883827432775898	1	pqa
paam1238	0	-0.08839832188825672	-0.04475234816782969	-0.07950127752830359	-0.14647974208018175	1	pma
paas1238	0	-0.08639089468839882	0.5006490084297047	-0.07835831493910032	0.4415217184332912	1	sig
paco1243	0	-0.08700593621346166	0.42127367472516103	-0.07870849922174984	0.3559465514806775	1	pac
paez1247	0	-0.08609191616927105	0.5317074728004746	-0.07818808646836793	0.4750060913458336	1	pbb
pagi1243	0	-0.08745867511385515	0.34089552037250803	-0.07896627376314462	0.26929023575828465	1	pae
pagu1249	0	-0.08851321506203581	-0.1936411228265454	-0.07956669389777075	-0.3069978924191242	1	pgu
pahn1237	0	-0.08721906518638274	0.3866163119277905	-0.07882984780302908	0.3185821780777029	1	pha
pait1244	0	-0.08525904743741511	0.6021635820513469	-0.07771387858561338	0.5509653727822762	1	pck
paiw1248	0	-0.08801392093509244	0.18463398738920253	-0.07928241235164765	0.10082345711024414	1	pwn
pala1344	0	-0.0879780435127971	0.1982752889767063	-0.07926198493515976	0.1155302508498056	1	pau
pali1279	0	-0.08858881391615812	-0.38512849672384136	-0.07960973738251309	-0.5134419251657939	1	plu
pamb1243	0	-0.08775765363298292	0.26887164740221786	-0.07913650223387701	0.19164073601635664	1	pmb
pamo1252	0	-0.08532738538464431	0.5970733646081371	-0.07775278795035222	0.5454775696172628	1	pmf
pamp1243	0	-0.00111068900456314	1.4157809917443351	-0.02980258913091997	1.4281326541091823	1	pam
pana1305	0	-0.08865373496602587	-1.4606323935880436	-0.07964670127901498	-1.6729510728680888	1	par
pana1307	0	-0.0886383589278993	-0.7349918751823674	-0.07963794667194875	-0.8906323648764114	1	kre
pang1287	0	-0.08459275245193035	0.647022279378204	-0.07733451227940975	0.5993278845836321	1	pbr
pang1290	0	-0.0355957256251008	1.2904113708775296	-0.0494372273122543	1.2929706870880773	1	pag
pang1291	0	-0.08715115435132373	0.3981886707722143	-0.07879118162181986	0.3310584284936484	1	slm
panj1256	0.06893808727829942	1.98799766987421	2.2085442545373546	1.1902759291494154	2.3020975571406233	1	pan
pano1254	0	-0.08862469133845345	-0.5823393819207712	-0.07963016479900098	-0.726056520128233	1	knt
pano1255	0	-0.08865458919036623	-2.222888343492784	-0.07964718764607422	-2.4947451634167415	1	pno
pany1241	0	-0.08865031806866441	-1.0674023369188783	-0.07964475581077804	-1.2490066788135503	1	pnw
papa1238	0	-0.08523769182890598	0.6037332830458175	-0.0777017194091325	0.5526576796791204	1	top
papa1265	0	-0.08864989095649423	-1.043765019346498	-0.07964451262724842	-1.22352310220148	1	ppn
papa1268	0	-0.08863323358185711	-0.6664389870842219	-0.07963502846959333	-0.8167249610232312	1	dpp
papu1250	0.5454545454545454	-0.06729898068123961	1.062553393382196	-0.05289699938812554	1.2601396363856747	1	pmy
para1301	0	-0.05424216163875961	1.1820053957029029	-0.0600538906647749	1.1760973589234291	1	prk
para1302	0	-0.08859052236483886	-0.3917132188609722	-0.07961071011663157	-0.5205409655089691	1	pzn
para1311	0	0.19067677010900988	1.7062743619737686	0.07939484072391156	1.74131582444448	1	gug
