"","phy_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","model"
"2241",2241,0.29,0.36,-0.41,0.29,0.98,0.29,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2242",2242,0.59,0.4,-0.19,0.59,1.37,0.59,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2243",2243,-0.4,0.4,-1.18,-0.4,0.38,-0.4,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2244",2244,0.93,0.4,0.15,0.93,1.71,0.93,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2245",2245,0.54,0.34,-0.14,0.54,1.21,0.54,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2246",2246,0.64,0.34,-0.04,0.64,1.31,0.64,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2247",2247,0.07,0.4,-0.72,0.07,0.86,0.07,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2248",2248,1.08,0.32,0.46,1.08,1.7,1.08,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2249",2249,1.12,0.31,0.51,1.12,1.73,1.12,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2250",2250,1.18,0.31,0.57,1.18,1.79,1.18,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2251",2251,0.92,0.33,0.26,0.92,1.58,0.92,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2252",2252,0.9,0.4,0.12,0.9,1.68,0.9,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2253",2253,0.85,0.4,0.06,0.85,1.63,0.85,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2254",2254,0.78,0.4,0,0.78,1.56,0.78,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2255",2255,1.32,0.44,0.45,1.32,2.2,1.33,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2256",2256,0.92,0.44,0.05,0.92,1.79,0.92,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2257",2257,-1.88,0.32,-2.51,-1.89,-1.26,-1.89,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2258",2258,-1.85,0.32,-2.47,-1.85,-1.23,-1.85,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2259",2259,-1.85,0.32,-2.48,-1.85,-1.21,-1.85,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2260",2260,-1.79,0.34,-2.47,-1.79,-1.12,-1.79,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2261",2261,-1.87,0.27,-2.41,-1.87,-1.34,-1.87,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2262",2262,-1.88,0.26,-2.38,-1.88,-1.38,-1.88,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2263",2263,-1.86,0.25,-2.35,-1.86,-1.37,-1.86,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2264",2264,-1.81,0.25,-2.3,-1.81,-1.32,-1.81,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2265",2265,-1.85,0.28,-2.39,-1.85,-1.3,-1.85,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2266",2266,-1.82,0.28,-2.36,-1.82,-1.28,-1.82,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2267",2267,-1.86,0.28,-2.4,-1.86,-1.31,-1.86,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2268",2268,-1.87,0.28,-2.41,-1.87,-1.32,-1.87,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2269",2269,-1.87,0.27,-2.4,-1.87,-1.34,-1.87,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2270",2270,-1.88,0.28,-2.42,-1.88,-1.33,-1.88,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2271",2271,0.74,0.45,-0.15,0.74,1.63,0.74,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2272",2272,1.23,0.41,0.42,1.23,2.03,1.23,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2273",2273,1.28,0.41,0.48,1.28,2.08,1.28,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2274",2274,0.23,0.27,-0.31,0.23,0.76,0.23,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2275",2275,0.09,0.26,-0.43,0.09,0.6,0.09,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2276",2276,0.09,0.26,-0.42,0.09,0.6,0.09,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2277",2277,0.18,0.26,-0.32,0.18,0.68,0.18,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2278",2278,0.46,0.27,-0.07,0.46,1,0.46,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2279",2279,0.48,0.27,-0.05,0.48,1.02,0.48,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2280",2280,0.42,0.28,-0.13,0.42,0.97,0.42,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2281",2281,0.43,0.28,-0.12,0.43,0.98,0.43,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2282",2282,0.43,0.28,-0.12,0.43,0.98,0.43,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2283",2283,0.38,0.28,-0.18,0.38,0.93,0.38,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2284",2284,0.45,0.28,-0.11,0.45,1.01,0.44,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2285",2285,0.35,0.28,-0.21,0.35,0.9,0.35,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2286",2286,0.37,0.29,-0.2,0.37,0.95,0.37,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2287",2287,0.2,0.29,-0.38,0.2,0.78,0.2,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2288",2288,0.48,0.3,-0.11,0.48,1.08,0.48,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2289",2289,0.65,0.23,0.2,0.65,1.1,0.65,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2290",2290,0.64,0.23,0.19,0.64,1.09,0.64,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2291",2291,0.66,0.23,0.2,0.66,1.11,0.66,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2292",2292,0.65,0.24,0.18,0.65,1.11,0.65,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2293",2293,0.63,0.24,0.16,0.63,1.09,0.63,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2294",2294,0.61,0.23,0.16,0.61,1.06,0.61,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2295",2295,0.6,0.23,0.14,0.6,1.05,0.6,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2296",2296,0.57,0.24,0.1,0.57,1.05,0.57,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2297",2297,0.61,0.24,0.13,0.61,1.08,0.61,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2298",2298,0.8,0.26,0.3,0.8,1.3,0.79,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2299",2299,0.46,0.29,-0.11,0.46,1.02,0.46,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2300",2300,0.38,0.29,-0.19,0.38,0.95,0.38,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2301",2301,0.46,0.3,-0.13,0.46,1.04,0.46,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2302",2302,0.35,0.27,-0.18,0.35,0.88,0.35,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2303",2303,0.34,0.27,-0.2,0.34,0.87,0.34,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2304",2304,0.35,0.26,-0.16,0.35,0.85,0.35,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2305",2305,0.35,0.25,-0.15,0.35,0.84,0.35,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2306",2306,0.43,0.24,-0.04,0.43,0.9,0.43,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2307",2307,0.44,0.24,-0.03,0.44,0.91,0.44,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2308",2308,0.76,0.25,0.27,0.76,1.25,0.76,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2309",2309,0.78,0.25,0.29,0.78,1.27,0.78,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2310",2310,0.78,0.26,0.28,0.78,1.29,0.78,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2311",2311,0.66,0.26,0.15,0.66,1.17,0.66,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2312",2312,0.7,0.26,0.18,0.7,1.21,0.7,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2313",2313,0.87,0.3,0.28,0.87,1.47,0.87,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2314",2314,0.8,0.34,0.13,0.8,1.47,0.79,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2315",2315,0.59,0.33,-0.07,0.59,1.24,0.59,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2316",2316,0.55,0.31,-0.05,0.55,1.15,0.55,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2317",2317,0.53,0.31,-0.06,0.53,1.13,0.53,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2318",2318,-0.38,0.29,-0.95,-0.38,0.18,-0.38,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2319",2319,-0.25,0.28,-0.81,-0.25,0.3,-0.25,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2320",2320,-0.2,0.28,-0.76,-0.2,0.35,-0.2,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2321",2321,-0.53,0.3,-1.12,-0.53,0.05,-0.53,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2322",2322,-0.41,0.3,-0.99,-0.41,0.17,-0.41,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2323",2323,-0.41,0.29,-0.99,-0.41,0.17,-0.4,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2324",2324,-0.41,0.29,-0.97,-0.41,0.15,-0.4,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2325",2325,-0.2,0.28,-0.75,-0.2,0.34,-0.2,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2326",2326,-0.14,0.28,-0.68,-0.14,0.41,-0.14,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2327",2327,-0.15,0.28,-0.7,-0.14,0.41,-0.14,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2328",2328,-0.19,0.28,-0.74,-0.19,0.37,-0.19,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2329",2329,-0.61,0.29,-1.19,-0.61,-0.04,-0.61,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2330",2330,-0.67,0.3,-1.26,-0.67,-0.1,-0.67,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2331",2331,-0.54,0.29,-1.11,-0.54,0.02,-0.54,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2332",2332,-0.36,0.28,-0.91,-0.36,0.2,-0.35,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2333",2333,-0.65,0.29,-1.22,-0.65,-0.08,-0.64,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2334",2334,-0.38,0.31,-0.98,-0.38,0.22,-0.38,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2335",2335,-0.23,0.3,-0.83,-0.23,0.36,-0.23,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2336",2336,-0.35,0.31,-0.96,-0.35,0.25,-0.35,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2337",2337,-0.07,0.31,-0.67,-0.07,0.53,-0.07,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2338",2338,-0.65,0.32,-1.27,-0.65,-0.03,-0.64,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2339",2339,-0.08,0.29,-0.65,-0.08,0.48,-0.08,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2340",2340,-0.47,0.3,-1.06,-0.47,0.13,-0.46,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2341",2341,-0.38,0.3,-0.97,-0.37,0.21,-0.37,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2342",2342,-0.43,0.3,-1.02,-0.43,0.16,-0.42,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2343",2343,-0.03,0.31,-0.64,-0.03,0.57,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2344",2344,-0.2,0.31,-0.82,-0.2,0.41,-0.2,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2345",2345,0.84,0.32,0.21,0.84,1.48,0.84,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2346",2346,0.8,0.32,0.17,0.8,1.43,0.8,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2347",2347,0.62,0.32,0,0.62,1.24,0.62,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2348",2348,0.57,0.32,-0.06,0.57,1.2,0.57,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2349",2349,1.01,0.29,0.45,1.01,1.58,1.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2350",2350,1.06,0.27,0.53,1.06,1.6,1.06,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2351",2351,1,0.28,0.45,0.99,1.54,0.99,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2352",2352,0.68,0.27,0.14,0.68,1.22,0.68,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2353",2353,0.69,0.25,0.2,0.69,1.18,0.69,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2354",2354,0.65,0.25,0.16,0.65,1.14,0.65,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2355",2355,0.65,0.26,0.15,0.65,1.15,0.65,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2356",2356,0.75,0.25,0.25,0.75,1.25,0.75,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2357",2357,0.81,0.25,0.31,0.81,1.31,0.81,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2358",2358,0.8,0.26,0.28,0.8,1.32,0.8,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2359",2359,0.81,0.26,0.3,0.81,1.33,0.81,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2360",2360,0.81,0.27,0.29,0.81,1.34,0.81,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2361",2361,0.71,0.28,0.15,0.71,1.27,0.71,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2362",2362,0.68,0.29,0.12,0.68,1.23,0.67,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2363",2363,0.79,0.26,0.29,0.79,1.3,0.79,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2364",2364,0.79,0.26,0.29,0.79,1.29,0.79,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2365",2365,0.73,0.26,0.22,0.73,1.24,0.73,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2366",2366,1.24,0.32,0.61,1.24,1.87,1.24,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2367",2367,1.18,0.28,0.64,1.18,1.72,1.17,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2368",2368,1.04,0.27,0.5,1.04,1.58,1.04,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2369",2369,1.05,0.27,0.53,1.05,1.58,1.05,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2370",2370,1.04,0.28,0.49,1.04,1.59,1.04,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2371",2371,1.1,0.29,0.52,1.09,1.67,1.09,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2372",2372,1.01,0.31,0.41,1.01,1.62,1.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2373",2373,0.97,0.31,0.36,0.97,1.57,0.96,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2374",2374,1.03,0.3,0.44,1.03,1.63,1.03,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2375",2375,-0.09,0.46,-0.99,-0.09,0.82,-0.09,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2376",2376,0.15,0.48,-0.79,0.15,1.1,0.15,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2377",2377,-0.12,0.33,-0.77,-0.12,0.52,-0.12,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2378",2378,0.92,0.28,0.36,0.92,1.48,0.92,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2379",2379,0.99,0.28,0.43,0.99,1.55,0.99,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2380",2380,0.93,0.3,0.35,0.93,1.51,0.93,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2381",2381,0.82,0.3,0.24,0.82,1.4,0.82,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2382",2382,0.56,0.28,0.02,0.56,1.1,0.57,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2383",2383,0.53,0.28,-0.02,0.53,1.07,0.53,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2384",2384,0.51,0.28,-0.04,0.51,1.06,0.52,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2385",2385,0.65,0.28,0.1,0.65,1.19,0.65,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2386",2386,0.55,0.29,-0.02,0.55,1.11,0.55,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2387",2387,0.83,0.31,0.23,0.83,1.43,0.83,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2388",2388,1.06,0.29,0.5,1.06,1.62,1.05,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2389",2389,0.95,0.28,0.39,0.95,1.51,0.95,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2390",2390,0.97,0.3,0.39,0.97,1.55,0.97,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2391",2391,1.15,0.3,0.56,1.15,1.74,1.14,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2392",2392,1.37,0.3,0.78,1.37,1.97,1.36,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2393",2393,1.31,0.27,0.77,1.3,1.85,1.3,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2394",2394,1.38,0.28,0.84,1.38,1.93,1.38,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2395",2395,1.3,0.26,0.78,1.3,1.82,1.29,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2396",2396,1.31,0.27,0.79,1.31,1.83,1.31,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2397",2397,1.27,0.27,0.74,1.26,1.8,1.26,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2398",2398,0.93,0.28,0.37,0.93,1.48,0.93,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2399",2399,0.96,0.28,0.41,0.96,1.51,0.96,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2400",2400,1.08,0.29,0.53,1.08,1.65,1.08,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2401",2401,0.86,0.3,0.27,0.86,1.45,0.86,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2402",2402,1.05,0.3,0.46,1.05,1.64,1.05,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2403",2403,1.23,0.25,0.74,1.23,1.73,1.23,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2404",2404,1.26,0.25,0.78,1.26,1.75,1.26,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2405",2405,1.27,0.26,0.77,1.27,1.78,1.27,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2406",2406,1.2,0.26,0.69,1.2,1.71,1.2,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2407",2407,1.19,0.26,0.67,1.19,1.7,1.19,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2408",2408,1.08,0.26,0.56,1.08,1.59,1.08,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2409",2409,1.15,0.26,0.65,1.15,1.66,1.15,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2410",2410,1.16,0.26,0.65,1.15,1.66,1.15,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2411",2411,1.08,0.25,0.58,1.08,1.57,1.08,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2412",2412,1.14,0.26,0.63,1.14,1.65,1.13,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2413",2413,1.16,0.26,0.65,1.16,1.68,1.16,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2414",2414,1.26,0.27,0.73,1.26,1.8,1.26,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2415",2415,1.14,0.24,0.67,1.14,1.62,1.14,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2416",2416,1.15,0.24,0.68,1.15,1.62,1.15,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2417",2417,1.14,0.24,0.67,1.14,1.61,1.14,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2418",2418,1.14,0.25,0.64,1.14,1.63,1.13,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2419",2419,1.12,0.25,0.63,1.12,1.61,1.12,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2420",2420,1.15,0.26,0.65,1.15,1.65,1.15,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2421",2421,1.11,0.26,0.6,1.11,1.63,1.11,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2422",2422,1.41,0.26,0.89,1.4,1.92,1.4,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2423",2423,1.41,0.26,0.89,1.41,1.92,1.4,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2424",2424,1.29,0.27,0.76,1.29,1.82,1.29,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2425",2425,1.34,0.28,0.81,1.34,1.89,1.34,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2426",2426,1.37,0.28,0.83,1.37,1.91,1.36,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2427",2427,1.26,0.29,0.7,1.26,1.82,1.25,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2428",2428,1.3,0.27,0.77,1.3,1.83,1.3,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2429",2429,1.32,0.27,0.8,1.32,1.86,1.32,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2430",2430,1.27,0.27,0.74,1.27,1.81,1.27,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2431",2431,1.14,0.24,0.67,1.14,1.6,1.14,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2432",2432,1.16,0.23,0.71,1.16,1.62,1.16,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2433",2433,1.17,0.23,0.71,1.17,1.63,1.17,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2434",2434,1.03,0.24,0.56,1.03,1.5,1.03,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2435",2435,1.11,0.24,0.64,1.11,1.57,1.11,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2436",2436,1.08,0.24,0.62,1.08,1.55,1.08,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2437",2437,1.14,0.24,0.66,1.14,1.61,1.13,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2438",2438,0.75,0.26,0.24,0.75,1.24,0.75,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2439",2439,0.82,0.25,0.32,0.82,1.31,0.82,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2440",2440,1.27,0.27,0.74,1.27,1.8,1.27,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2441",2441,1.19,0.27,0.67,1.19,1.72,1.19,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2442",2442,1.22,0.28,0.68,1.22,1.77,1.22,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2443",2443,0.98,0.28,0.42,0.98,1.54,0.98,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2444",2444,1.17,0.28,0.62,1.17,1.72,1.17,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2445",2445,1.24,0.28,0.7,1.24,1.78,1.24,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2446",2446,1.25,0.27,0.71,1.25,1.79,1.25,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2447",2447,0.46,0.32,-0.17,0.46,1.08,0.46,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2448",2448,-0.1,0.34,-0.77,-0.1,0.56,-0.1,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2449",2449,-0.06,0.33,-0.71,-0.06,0.58,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2450",2450,0.74,0.33,0.09,0.74,1.39,0.74,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2451",2451,0.09,0.3,-0.49,0.09,0.68,0.09,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2452",2452,0.11,0.29,-0.46,0.11,0.69,0.11,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2453",2453,0.05,0.29,-0.52,0.05,0.63,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2454",2454,-0.05,0.29,-0.62,-0.05,0.52,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2455",2455,0.04,0.28,-0.52,0.04,0.59,0.04,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2456",2456,-0.05,0.28,-0.61,-0.05,0.5,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2457",2457,0.03,0.31,-0.57,0.03,0.63,0.03,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2458",2458,0.1,0.31,-0.51,0.1,0.7,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2459",2459,-0.19,0.31,-0.8,-0.19,0.4,-0.19,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2460",2460,0.22,0.31,-0.38,0.22,0.83,0.22,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2461",2461,-0.17,0.31,-0.78,-0.17,0.45,-0.17,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2462",2462,-0.16,0.31,-0.77,-0.16,0.45,-0.16,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2463",2463,0.17,0.31,-0.45,0.17,0.78,0.17,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2464",2464,0.38,0.31,-0.22,0.38,0.98,0.38,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
