"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.1256...5129",0.26,0.09,0.09,0.26,0.43,0.26,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1257...5130",-0.03,0.03,-0.1,-0.03,0.03,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1258...5131",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1259...5132",-0.02,0.04,-0.11,-0.02,0.06,-0.02,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1260...5133",-0.03,0.05,-0.14,-0.03,0.07,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1261...5134",-0.03,0.04,-0.12,-0.03,0.05,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1262...5135",-0.04,0.06,-0.15,-0.04,0.08,-0.04,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1263...5136",-0.03,0.05,-0.12,-0.03,0.06,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1264...5137",-0.03,0.05,-0.13,-0.03,0.07,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1265...5138",-0.03,0.05,-0.14,-0.03,0.07,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1266...5139",-0.03,0.04,-0.11,-0.03,0.04,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1267...5140",0.26,0.09,0.09,0.26,0.44,0.26,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1268...5141",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1269...5142",-0.03,0.04,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1270...5143",-0.03,0.04,-0.11,-0.03,0.05,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1271...5144",0.26,0.09,0.09,0.26,0.43,0.26,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1272...5145",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1273...5146",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1274...5147",-0.03,0.04,-0.11,-0.03,0.05,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1275...5148",-0.03,0.03,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1276...5149",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1277...5150",-0.04,0.06,-0.15,-0.04,0.07,-0.04,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1278...5151",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1279...5152",0.26,0.09,0.09,0.26,0.43,0.26,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1280...5153",-0.03,0.04,-0.11,-0.03,0.04,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1281...5154",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1282...5155",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1283...5156",-0.03,0.04,-0.11,-0.03,0.05,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1284...5157",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1285...5158",-0.03,0.04,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1286...5159",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1287...5160",0.26,0.09,0.08,0.26,0.43,0.26,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1288...5161",0.26,0.09,0.09,0.26,0.43,0.26,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1289...5162",-0.03,0.03,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1290...5163",-0.03,0.05,-0.12,-0.03,0.06,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.1291...5164",-0.03,0.04,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)+Vehicularity"
"fitted.Predictor.0001...5165",-0.01,0.03,-0.08,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0002...5166",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0003...5167",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0004...5168",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0005...5169",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0006...5170",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0007...5171",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0008...5172",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0009...5173",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0010...5174",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0011...5175",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0012...5176",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0013...5177",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0014...5178",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0015...5179",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0016...5180",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0017...5181",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0018...5182",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0019...5183",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0020...5184",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0021...5185",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0022...5186",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0023...5187",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0024...5188",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0025...5189",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0026...5190",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0027...5191",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0028...5192",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0029...5193",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0030...5194",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0031...5195",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0032...5196",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0033...5197",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0034...5198",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0035...5199",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0036...5200",-0.01,0.03,-0.07,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0037...5201",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0038...5202",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0039...5203",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0040...5204",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0041...5205",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0042...5206",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0043...5207",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0044...5208",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0045...5209",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0046...5210",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0047...5211",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0048...5212",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0049...5213",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0050...5214",-0.02,0.04,-0.1,-0.02,0.07,-0.02,"Neighbours"
"fitted.Predictor.0051...5215",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0052...5216",-0.02,0.04,-0.1,-0.02,0.07,-0.02,"Neighbours"
"fitted.Predictor.0053...5217",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0054...5218",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0055...5219",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0056...5220",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0057...5221",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0058...5222",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0059...5223",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0060...5224",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0061...5225",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0062...5226",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0063...5227",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0064...5228",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0065...5229",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0066...5230",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0067...5231",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0068...5232",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0069...5233",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0070...5234",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0071...5235",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0072...5236",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0073...5237",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0074...5238",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0075...5239",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0076...5240",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0077...5241",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0078...5242",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0079...5243",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0080...5244",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0081...5245",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0082...5246",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0083...5247",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0084...5248",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0085...5249",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0086...5250",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0087...5251",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0088...5252",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0089...5253",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0090...5254",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0091...5255",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0092...5256",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0093...5257",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0094...5258",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0095...5259",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0096...5260",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0097...5261",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0098...5262",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0099...5263",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0100...5264",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0101...5265",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0102...5266",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0103...5267",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0104...5268",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0105...5269",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0106...5270",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0107...5271",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0108...5272",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0109...5273",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0110...5274",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0111...5275",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0112...5276",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0113...5277",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0114...5278",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0115...5279",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0116...5280",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0117...5281",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0118...5282",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0119...5283",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0120...5284",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0121...5285",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0122...5286",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0123...5287",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0124...5288",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0125...5289",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0126...5290",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0127...5291",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0128...5292",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0129...5293",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0130...5294",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0131...5295",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0132...5296",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0133...5297",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0134...5298",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0135...5299",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0136...5300",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0137...5301",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0138...5302",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0139...5303",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0140...5304",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0141...5305",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0142...5306",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0143...5307",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0144...5308",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0145...5309",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0146...5310",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0147...5311",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0148...5312",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0149...5313",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0150...5314",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0151...5315",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0152...5316",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0153...5317",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0154...5318",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0155...5319",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0156...5320",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0157...5321",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0158...5322",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0159...5323",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0160...5324",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0161...5325",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0162...5326",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0163...5327",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0164...5328",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0165...5329",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0166...5330",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0167...5331",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0168...5332",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0169...5333",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0170...5334",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0171...5335",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0172...5336",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0173...5337",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0174...5338",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0175...5339",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0176...5340",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0177...5341",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0178...5342",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0179...5343",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0180...5344",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0181...5345",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0182...5346",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0183...5347",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0184...5348",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0185...5349",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0186...5350",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0187...5351",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0188...5352",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0189...5353",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0190...5354",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0191...5355",-0.01,0.03,-0.07,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0192...5356",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0193...5357",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0194...5358",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0195...5359",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0196...5360",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0197...5361",-0.01,0.03,-0.07,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0198...5362",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0199...5363",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0200...5364",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0201...5365",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0202...5366",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0203...5367",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0204...5368",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0205...5369",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0206...5370",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0207...5371",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0208...5372",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0209...5373",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0210...5374",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0211...5375",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0212...5376",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0213...5377",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0214...5378",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0215...5379",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0216...5380",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0217...5381",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0218...5382",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0219...5383",-0.01,0.03,-0.07,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0220...5384",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0221...5385",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0222...5386",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0223...5387",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0224...5388",-0.02,0.04,-0.1,-0.02,0.07,-0.02,"Neighbours"
"fitted.Predictor.0225...5389",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0226...5390",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0227...5391",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0228...5392",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0229...5393",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0230...5394",-0.09,0.17,-0.42,-0.09,0.24,-0.09,"Neighbours"
"fitted.Predictor.0231...5395",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0232...5396",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0233...5397",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0234...5398",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0235...5399",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0236...5400",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0237...5401",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0238...5402",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0239...5403",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0240...5404",-0.06,0.12,-0.3,-0.06,0.18,-0.06,"Neighbours"
"fitted.Predictor.0241...5405",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0242...5406",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0243...5407",-0.02,0.05,-0.11,-0.02,0.07,-0.02,"Neighbours"
"fitted.Predictor.0244...5408",-0.03,0.07,-0.17,-0.03,0.1,-0.03,"Neighbours"
"fitted.Predictor.0245...5409",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
