"","model","x for sp_id","y for sp_id"
"157","Phylogenetic+Spatial: regional",2.65622231955063,0.581083545557577
"158","Phylogenetic+Spatial: regional",2.67402106666513,0.5755129017924
"159","Phylogenetic+Spatial: regional",2.69199262892726,0.569621911823866
"160","Phylogenetic+Spatial: regional",2.7377182061263,0.553551620741819
"161","Phylogenetic+Spatial: regional",2.78471681546462,0.535658091032653
"162","Phylogenetic+Spatial: regional",2.83345310149436,0.515915570197559
"163","Phylogenetic+Spatial: regional",2.88421778356508,0.494343457229126
"164","Phylogenetic+Spatial: regional",2.9931370088981,0.445872874890863
"165","Phylogenetic+Spatial: regional",3.1159462040073,0.390208078068525
"166","Phylogenetic+Spatial: regional",3.2583586215909,0.327776976848285
"167","Phylogenetic+Spatial: regional",3.43304378490414,0.258198680389727
"168","Phylogenetic+Spatial: regional",3.66716468583865,0.181017995632642
"169","Phylogenetic+Spatial: regional",4.04382837069635,0.0957729728721471
"170","Phylogenetic+Spatial: regional",4.40144337653291,0.0495842556331486
"171","Phylogenetic+Spatial: regional",4.85949768805909,0.0202722955709365
"172","Phylogenetic+Spatial: regional",5.97224854924164,0.0020400754841975
"173","Phylogenetic+Spatial: regional",7.07956176818313,0.000197475034087257
"174","Phylogenetic+Spatial: regional",8.20456825198363,1.88826321579501e-05
"175","Phylogenetic+Areal",NA,NA
