"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.1211...6287",-0.07,0.04,-0.15,-0.07,0.01,-0.07,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1212...6288",-0.11,0.04,-0.19,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1213...6289",0.16,0.06,0.04,0.16,0.28,0.16,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1214...6290",0.32,0.09,0.16,0.32,0.49,0.32,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1215...6291",0.09,0.05,-0.02,0.09,0.19,0.09,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1216...6292",0.23,0.07,0.09,0.23,0.36,0.23,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1217...6293",0.16,0.06,0.04,0.16,0.28,0.16,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1218...6294",0.23,0.07,0.09,0.23,0.36,0.23,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1219...6295",0.16,0.06,0.04,0.16,0.28,0.16,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1220...6296",-0.11,0.04,-0.19,-0.11,-0.04,-0.11,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1221...6297",0.29,0.11,0.08,0.29,0.51,0.29,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1222...6298",0.02,0.05,-0.08,0.02,0.11,0.02,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1223...6299",-0.03,0.04,-0.12,-0.03,0.06,-0.03,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1224...6300",-0.11,0.04,-0.19,-0.11,-0.04,-0.11,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1225...6301",-0.1,0.04,-0.18,-0.1,-0.03,-0.1,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1226...6302",0.04,0.06,-0.07,0.04,0.17,0.03,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1227...6303",-0.09,0.04,-0.17,-0.09,-0.01,-0.09,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1228...6304",0.32,0.09,0.16,0.32,0.49,0.32,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1229...6305",-0.09,0.04,-0.17,-0.09,-0.01,-0.09,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1230...6306",0.09,0.05,-0.02,0.09,0.19,0.09,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1231...6307",0.02,0.05,-0.08,0.02,0.11,0.02,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1232...6308",-0.11,0.04,-0.19,-0.11,-0.04,-0.11,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1233...6309",0.02,0.05,-0.08,0.02,0.11,0.02,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1234...6310",0.09,0.05,-0.02,0.09,0.19,0.09,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1235...6311",-0.09,0.04,-0.17,-0.09,-0.01,-0.09,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1236...6312",-0.08,0.04,-0.16,-0.08,0,-0.08,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1237...6313",0,0.05,-0.1,0,0.11,0,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1238...6314",0.09,0.05,-0.02,0.09,0.19,0.09,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1239...6315",0.02,0.05,-0.08,0.02,0.11,0.02,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1240...6316",0.23,0.07,0.09,0.23,0.36,0.23,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1241...6317",0.02,0.05,-0.08,0.02,0.11,0.02,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1242...6318",0.09,0.05,-0.02,0.09,0.19,0.09,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1243...6319",0.09,0.05,-0.02,0.09,0.19,0.09,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1244...6320",-0.03,0.04,-0.12,-0.03,0.06,-0.03,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1245...6321",-0.09,0.04,-0.17,-0.09,-0.01,-0.09,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1246...6322",-0.09,0.04,-0.17,-0.09,-0.01,-0.09,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1247...6323",-0.07,0.04,-0.15,-0.07,0.01,-0.07,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1248...6324",-0.03,0.04,-0.12,-0.03,0.06,-0.03,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1249...6325",0.16,0.06,0.04,0.16,0.28,0.16,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1250...6326",-0.1,0.04,-0.18,-0.1,-0.03,-0.1,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1251...6327",-0.11,0.04,-0.19,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1252...6328",-0.03,0.04,-0.12,-0.03,0.06,-0.03,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1253...6329",-0.07,0.04,-0.15,-0.07,0.01,-0.07,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1254...6330",-0.03,0.06,-0.14,-0.03,0.1,-0.04,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1255...6331",0.22,0.07,0.1,0.22,0.36,0.22,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1256...6332",0.04,0.11,-0.14,0.04,0.28,0.02,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1257...6333",0.23,0.07,0.09,0.23,0.36,0.23,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1258...6334",0,0.06,-0.11,-0.01,0.12,-0.01,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1259...6335",-0.04,0.06,-0.15,-0.05,0.08,-0.05,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1260...6336",-0.1,0.04,-0.18,-0.1,-0.03,-0.1,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1261...6337",-0.03,0.04,-0.12,-0.03,0.06,-0.03,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1262...6338",-0.11,0.04,-0.19,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1263...6339",-0.07,0.04,-0.15,-0.07,0.01,-0.07,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1264...6340",-0.11,0.04,-0.19,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1265...6341",0.45,0.1,0.26,0.45,0.65,0.45,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1266...6342",0.09,0.05,-0.02,0.09,0.19,0.09,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1267...6343",-0.07,0.04,-0.15,-0.07,0.01,-0.07,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1268...6344",0.02,0.05,-0.08,0.02,0.11,0.02,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.1269...6345",-0.05,0.04,-0.14,-0.05,0.04,-0.05,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.0001...6346",0.07,0.04,0,0.07,0.15,0.07,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0002...6347",0,0.03,-0.06,0,0.06,0,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0003...6348",-0.07,0.06,-0.19,-0.07,0.04,-0.07,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0004...6349",0.03,0.04,-0.04,0.03,0.1,0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0005...6350",0.01,0.03,-0.05,0.01,0.07,0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0006...6351",-0.03,0.03,-0.09,-0.03,0.04,-0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0007...6352",0,0.03,-0.05,0,0.06,0,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0008...6353",0,0.03,-0.06,0,0.05,0,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0009...6354",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0010...6355",0,0.03,-0.05,0,0.06,0,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0011...6356",0,0.03,-0.05,0,0.06,0,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0012...6357",0.01,0.03,-0.05,0.01,0.07,0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0013...6358",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0014...6359",-0.01,0.03,-0.06,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0015...6360",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0016...6361",-0.03,0.04,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0017...6362",0.54,0.29,-0.03,0.54,1.11,0.54,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0018...6363",-0.04,0.04,-0.13,-0.04,0.04,-0.04,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0019...6364",-0.03,0.03,-0.09,-0.03,0.04,-0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0020...6365",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0021...6366",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0022...6367",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0023...6368",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0024...6369",-0.04,0.04,-0.12,-0.04,0.04,-0.04,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0025...6370",-0.03,0.04,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0026...6371",0.37,0.2,-0.02,0.37,0.76,0.37,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0027...6372",-0.03,0.04,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0028...6373",-0.02,0.03,-0.09,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0029...6374",-0.03,0.04,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0030...6375",0,0.03,-0.06,0,0.05,0,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0031...6376",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0032...6377",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0033...6378",0.01,0.03,-0.05,0.01,0.06,0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0034...6379",-0.06,0.05,-0.16,-0.06,0.04,-0.06,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0035...6380",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0036...6381",0.11,0.05,0.01,0.11,0.21,0.11,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0037...6382",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0038...6383",0,0.03,-0.06,0,0.05,0,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0039...6384",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0040...6385",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0041...6386",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0042...6387",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0043...6388",0,0.03,-0.06,0,0.05,0,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0044...6389",0,0.03,-0.05,0,0.06,0,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0045...6390",-0.02,0.03,-0.09,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0046...6391",-0.02,0.03,-0.07,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0047...6392",0,0.03,-0.06,0,0.05,0,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0048...6393",0.01,0.03,-0.05,0.01,0.07,0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0049...6394",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0050...6395",0.01,0.03,-0.05,0.01,0.07,0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0051...6396",-0.05,0.05,-0.14,-0.05,0.04,-0.05,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0052...6397",0,0.03,-0.06,0,0.05,0,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0053...6398",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0054...6399",-0.01,0.03,-0.07,-0.01,0.04,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0055...6400",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0056...6401",-0.05,0.05,-0.14,-0.05,0.04,-0.05,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0057...6402",-0.01,0.03,-0.07,-0.01,0.04,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0058...6403",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0059...6404",-0.01,0.03,-0.06,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0060...6405",-0.01,0.03,-0.07,-0.01,0.04,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0061...6406",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0062...6407",-0.03,0.03,-0.09,-0.03,0.04,-0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0063...6408",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0064...6409",-0.05,0.05,-0.15,-0.05,0.04,-0.05,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0065...6410",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0066...6411",-0.04,0.04,-0.11,-0.04,0.04,-0.04,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0067...6412",-0.03,0.03,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0068...6413",-0.01,0.03,-0.06,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0069...6414",-0.03,0.03,-0.09,-0.03,0.04,-0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0070...6415",-0.01,0.03,-0.06,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0071...6416",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0072...6417",-0.01,0.03,-0.07,-0.01,0.04,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0073...6418",-0.03,0.04,-0.11,-0.03,0.04,-0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0074...6419",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0075...6420",-0.03,0.04,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0076...6421",-0.03,0.03,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0077...6422",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0078...6423",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0079...6424",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0080...6425",-0.04,0.04,-0.12,-0.04,0.04,-0.04,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0081...6426",-0.04,0.04,-0.11,-0.04,0.04,-0.04,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0082...6427",-0.03,0.04,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0083...6428",-0.02,0.03,-0.09,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0084...6429",-0.03,0.04,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0085...6430",-0.05,0.05,-0.15,-0.05,0.04,-0.05,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0086...6431",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0087...6432",0,0.03,-0.06,0,0.05,0,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0088...6433",-0.01,0.03,-0.06,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0089...6434",-0.02,0.03,-0.07,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0090...6435",-0.03,0.04,-0.11,-0.03,0.04,-0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0091...6436",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0092...6437",-0.01,0.03,-0.07,-0.01,0.04,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0093...6438",0,0.03,-0.06,0,0.05,0,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0094...6439",-0.01,0.03,-0.06,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0095...6440",-0.02,0.03,-0.09,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0096...6441",-0.09,0.07,-0.23,-0.09,0.05,-0.09,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0097...6442",-0.03,0.04,-0.11,-0.03,0.04,-0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0098...6443",-0.09,0.07,-0.22,-0.09,0.05,-0.09,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0099...6444",-0.05,0.05,-0.15,-0.05,0.04,-0.05,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0100...6445",-0.02,0.03,-0.07,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0101...6446",-0.02,0.03,-0.09,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0102...6447",-0.04,0.04,-0.12,-0.04,0.04,-0.04,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0103...6448",-0.04,0.04,-0.12,-0.04,0.04,-0.04,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0104...6449",-0.04,0.04,-0.12,-0.04,0.04,-0.04,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0105...6450",-0.02,0.03,-0.09,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0106...6451",-0.02,0.03,-0.09,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0107...6452",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0108...6453",-0.01,0.03,-0.06,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0109...6454",0,0.03,-0.06,0,0.05,0,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0110...6455",-0.05,0.04,-0.13,-0.05,0.04,-0.05,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0111...6456",-0.02,0.03,-0.07,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0112...6457",-0.04,0.04,-0.13,-0.04,0.04,-0.04,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0113...6458",-0.03,0.04,-0.11,-0.03,0.04,-0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0114...6459",-0.02,0.03,-0.09,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0115...6460",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0116...6461",-0.04,0.04,-0.12,-0.04,0.04,-0.04,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0117...6462",-0.04,0.04,-0.11,-0.04,0.04,-0.04,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0118...6463",-0.04,0.04,-0.11,-0.04,0.04,-0.04,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0119...6464",-0.03,0.04,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0120...6465",-0.03,0.03,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0121...6466",-0.04,0.04,-0.13,-0.04,0.04,-0.04,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0122...6467",-0.03,0.04,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0123...6468",-0.01,0.03,-0.06,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0124...6469",-0.04,0.04,-0.12,-0.04,0.04,-0.04,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0125...6470",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0126...6471",-0.03,0.04,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0127...6472",-0.08,0.07,-0.21,-0.08,0.05,-0.08,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0128...6473",-0.04,0.04,-0.11,-0.04,0.04,-0.04,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0129...6474",-0.04,0.04,-0.11,-0.04,0.04,-0.04,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0130...6475",-0.08,0.07,-0.21,-0.08,0.05,-0.08,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0131...6476",-0.03,0.04,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0132...6477",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0133...6478",-0.05,0.04,-0.13,-0.05,0.04,-0.05,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0134...6479",-0.01,0.03,-0.07,-0.01,0.04,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0135...6480",-0.02,0.03,-0.09,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0136...6481",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0137...6482",-0.03,0.03,-0.09,-0.03,0.04,-0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0138...6483",-0.04,0.04,-0.12,-0.04,0.04,-0.04,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0139...6484",-0.02,0.03,-0.09,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0140...6485",-0.03,0.03,-0.09,-0.03,0.04,-0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0141...6486",0.26,0.17,-0.07,0.26,0.59,0.26,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0142...6487",0.01,0.03,-0.05,0.01,0.06,0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0143...6488",0.04,0.04,-0.04,0.04,0.12,0.04,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0144...6489",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0145...6490",0,0.03,-0.06,0,0.05,0,"L1 speakers (linear)+L2 proportion (linear)"
