"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.0145...2729",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0146...2730",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0147...2731",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0148...2732",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0149...2733",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0150...2734",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0151...2735",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0152...2736",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0153...2737",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0154...2738",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0155...2739",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0156...2740",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0157...2741",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0158...2742",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0159...2743",0.12,0.15,-0.16,0.12,0.41,0.12,"L2 proportion (linear)"
"fitted.Predictor.0160...2744",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0161...2745",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0162...2746",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0163...2747",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0164...2748",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0165...2749",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0166...2750",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0167...2751",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0168...2752",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0169...2753",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0170...2754",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0171...2755",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0172...2756",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0173...2757",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0174...2758",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0175...2759",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0176...2760",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0177...2761",0.12,0.13,-0.14,0.12,0.38,0.12,"L2 proportion (linear)"
"fitted.Predictor.0178...2762",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0179...2763",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0180...2764",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0181...2765",0.05,0.04,-0.02,0.05,0.12,0.05,"L2 proportion (linear)"
"fitted.Predictor.0182...2766",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0183...2767",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0184...2768",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0185...2769",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0186...2770",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0187...2771",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0188...2772",0.04,0.03,-0.02,0.04,0.09,0.04,"L2 proportion (linear)"
"fitted.Predictor.0189...2773",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0190...2774",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0191...2775",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0192...2776",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0193...2777",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0194...2778",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0195...2779",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0196...2780",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0197...2781",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0198...2782",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0199...2783",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0200...2784",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0201...2785",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0202...2786",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0203...2787",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0204...2788",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0205...2789",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0206...2790",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0207...2791",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0208...2792",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0209...2793",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0210...2794",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0211...2795",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0212...2796",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0213...2797",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0214...2798",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0215...2799",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0216...2800",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0217...2801",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0218...2802",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0219...2803",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0220...2804",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0221...2805",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0222...2806",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0223...2807",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0224...2808",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0225...2809",0.12,0.14,-0.16,0.12,0.4,0.12,"L2 proportion (linear)"
"fitted.Predictor.0226...2810",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0227...2811",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0228...2812",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0229...2813",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0230...2814",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0231...2815",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0232...2816",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0233...2817",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0234...2818",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0235...2819",0.05,0.04,-0.03,0.05,0.13,0.05,"L2 proportion (linear)"
"fitted.Predictor.0236...2820",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0237...2821",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0238...2822",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0239...2823",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0240...2824",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0241...2825",0.04,0.03,-0.02,0.04,0.1,0.04,"L2 proportion (linear)"
"fitted.Predictor.0242...2826",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0243...2827",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0244...2828",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0245...2829",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0246...2830",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0247...2831",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0248...2832",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0249...2833",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0250...2834",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0251...2835",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0252...2836",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0253...2837",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0254...2838",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0255...2839",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0256...2840",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0257...2841",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0258...2842",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0259...2843",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0260...2844",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0261...2845",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0262...2846",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0263...2847",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0264...2848",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0265...2849",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0266...2850",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0267...2851",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0268...2852",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0269...2853",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0270...2854",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0271...2855",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0272...2856",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0273...2857",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0274...2858",0.1,0.1,-0.11,0.1,0.3,0.1,"L2 proportion (linear)"
"fitted.Predictor.0275...2859",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0276...2860",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0277...2861",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0278...2862",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0279...2863",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0280...2864",0.22,0.3,-0.37,0.22,0.81,0.22,"L2 proportion (linear)"
"fitted.Predictor.0281...2865",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0282...2866",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0283...2867",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0284...2868",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0285...2869",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0286...2870",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0287...2871",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0288...2872",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0289...2873",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0290...2874",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0291...2875",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0292...2876",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0293...2877",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0294...2878",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0295...2879",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0296...2880",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0297...2881",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0298...2882",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0299...2883",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0300...2884",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0301...2885",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0302...2886",0.08,0.07,-0.06,0.08,0.21,0.08,"L2 proportion (linear)"
"fitted.Predictor.0303...2887",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0304...2888",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0305...2889",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0306...2890",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0307...2891",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0308...2892",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0309...2893",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0310...2894",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0311...2895",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0312...2896",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0313...2897",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0314...2898",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0315...2899",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0316...2900",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0317...2901",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0318...2902",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0319...2903",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0320...2904",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0321...2905",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0322...2906",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0323...2907",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0324...2908",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0325...2909",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0326...2910",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0327...2911",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0328...2912",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0329...2913",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0330...2914",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0331...2915",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0332...2916",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0333...2917",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0334...2918",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0335...2919",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0336...2920",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0337...2921",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0338...2922",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0339...2923",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0340...2924",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0341...2925",0.07,0.06,-0.05,0.07,0.18,0.07,"L2 proportion (linear)"
"fitted.Predictor.0342...2926",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0343...2927",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0344...2928",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0345...2929",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0346...2930",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0347...2931",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0348...2932",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0349...2933",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0350...2934",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0351...2935",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0352...2936",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0353...2937",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0354...2938",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0355...2939",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0356...2940",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0357...2941",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0358...2942",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0359...2943",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0360...2944",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0361...2945",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0362...2946",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0363...2947",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0364...2948",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0365...2949",0.04,0.03,-0.02,0.04,0.09,0.04,"L2 proportion (linear)"
"fitted.Predictor.0366...2950",0.07,0.07,-0.06,0.07,0.2,0.07,"L2 proportion (linear)"
"fitted.Predictor.0367...2951",0.04,0.03,-0.02,0.04,0.11,0.04,"L2 proportion (linear)"
"fitted.Predictor.0368...2952",0.08,0.07,-0.06,0.08,0.21,0.08,"L2 proportion (linear)"
"fitted.Predictor.0369...2953",0.04,0.03,-0.02,0.04,0.09,0.04,"L2 proportion (linear)"
"fitted.Predictor.0370...2954",0.04,0.03,-0.02,0.04,0.09,0.04,"L2 proportion (linear)"
"fitted.Predictor.0371...2955",0.05,0.03,-0.02,0.05,0.11,0.05,"L2 proportion (linear)"
"fitted.Predictor.0372...2956",0.04,0.03,-0.02,0.04,0.1,0.04,"L2 proportion (linear)"
"fitted.Predictor.0373...2957",0.09,0.09,-0.08,0.09,0.26,0.09,"L2 proportion (linear)"
"fitted.Predictor.0374...2958",0.05,0.03,-0.02,0.05,0.11,0.05,"L2 proportion (linear)"
"fitted.Predictor.0375...2959",0.06,0.05,-0.03,0.06,0.15,0.06,"L2 proportion (linear)"
"fitted.Predictor.0376...2960",0.05,0.03,-0.02,0.05,0.11,0.05,"L2 proportion (linear)"
"fitted.Predictor.0377...2961",0.04,0.03,-0.02,0.04,0.1,0.04,"L2 proportion (linear)"
"fitted.Predictor.0378...2962",0.04,0.03,-0.02,0.04,0.09,0.04,"L2 proportion (linear)"
"fitted.Predictor.0379...2963",0.08,0.08,-0.07,0.08,0.23,0.08,"L2 proportion (linear)"
"fitted.Predictor.0380...2964",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0381...2965",0.04,0.03,-0.02,0.04,0.09,0.04,"L2 proportion (linear)"
"fitted.Predictor.0382...2966",0.09,0.09,-0.09,0.09,0.27,0.09,"L2 proportion (linear)"
"fitted.Predictor.0383...2967",0.04,0.03,-0.02,0.04,0.09,0.04,"L2 proportion (linear)"
"fitted.Predictor.0384...2968",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0385...2969",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0386...2970",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0387...2971",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0388...2972",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0389...2973",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0390...2974",0.04,0.03,-0.02,0.04,0.1,0.04,"L2 proportion (linear)"
"fitted.Predictor.0391...2975",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0392...2976",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0393...2977",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0394...2978",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0395...2979",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0396...2980",0.06,0.04,-0.03,0.06,0.14,0.06,"L2 proportion (linear)"
"fitted.Predictor.0397...2981",0.04,0.03,-0.02,0.04,0.1,0.04,"L2 proportion (linear)"
"fitted.Predictor.0398...2982",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0399...2983",0.05,0.04,-0.02,0.05,0.12,0.05,"L2 proportion (linear)"
"fitted.Predictor.0400...2984",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0401...2985",0.04,0.03,-0.02,0.04,0.09,0.04,"L2 proportion (linear)"
"fitted.Predictor.0402...2986",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
