"","model","x for sp_id","y for sp_id"
"127","Phylogenetic+Spatial: local",13.0530002061591,0.0217366989440984
"128","Phylogenetic+Spatial: local",14.0916050478439,0.00912563062962754
"129","Phylogenetic+Spatial: local",16.5450573036744,0.000963273534990686
"130","Phylogenetic+Spatial: local",18.8870584368816,9.73794531753221e-05
"131","Phylogenetic+Spatial: local",21.1905291560707,9.63640698437866e-06
"132","Phylogenetic+Spatial: regional",0.891783830487234,0.000188599132772907
"133","Phylogenetic+Spatial: regional",1.02372162379374,0.00147657159648729
"134","Phylogenetic+Spatial: regional",1.2005165390199,0.0109305724484286
"135","Phylogenetic+Spatial: regional",1.45732698484097,0.0727205809398607
"136","Phylogenetic+Spatial: regional",1.60069358527682,0.147032386440287
"137","Phylogenetic+Spatial: regional",1.73379269728934,0.23992646210701
"138","Phylogenetic+Spatial: regional",1.90271927519549,0.373662961462733
"139","Phylogenetic+Spatial: regional",2.02618859801068,0.466629022714016
"140","Phylogenetic+Spatial: regional",2.12960016295413,0.532264835072519
"141","Phylogenetic+Spatial: regional",2.22247225461882,0.577562698915228
"142","Phylogenetic+Spatial: regional",2.31055951390248,0.606762709442398
"143","Phylogenetic+Spatial: regional",2.39596438154759,0.621836573811188
"144","Phylogenetic+Spatial: regional",2.43804959531679,0.624550847870465
"145","Phylogenetic+Spatial: regional",2.47990588879682,0.624273261429549
"146","Phylogenetic+Spatial: regional",2.52165948318301,0.621218277380914
"147","Phylogenetic+Spatial: regional",2.56343084030838,0.615618986045685
"148","Phylogenetic+Spatial: regional",2.58017058558758,0.61271622860097
"149","Phylogenetic+Spatial: regional",2.59693923023576,0.609454740431858
"150","Phylogenetic+Spatial: regional",2.60533668075831,0.607693525867163
"151","Phylogenetic+Spatial: regional",2.61374410267422,0.605847448156244
"152","Phylogenetic+Spatial: regional",2.63063886340421,0.60189565223986
"153","Phylogenetic+Spatial: regional",2.64770765608135,0.597589030526891
"154","Phylogenetic+Spatial: regional",2.66495959761025,0.59293281159629
"155","Phylogenetic+Spatial: regional",2.68240307847072,0.587932665109675
"156","Phylogenetic+Spatial: regional",2.69119938638044,0.58530543930436
"157","Phylogenetic+Spatial: regional",2.70004692344236,0.582594437457659
"158","Phylogenetic+Spatial: regional",2.71790041236152,0.576924145692472
"159","Phylogenetic+Spatial: regional",2.73597330365749,0.570927973182957
"160","Phylogenetic+Spatial: regional",2.78218409319334,0.554553865677385
"161","Phylogenetic+Spatial: regional",2.8300074086245,0.536280217927122
"162","Phylogenetic+Spatial: regional",2.87964325101454,0.516161424309909
"163","Phylogenetic+Spatial: regional",2.93132012977451,0.494238713691686
"164","Phylogenetic+Spatial: regional",3.0418841815089,0.445271598175125
"165","Phylogenetic+Spatial: regional",3.16454518062102,0.390136011193461
"166","Phylogenetic+Spatial: regional",3.30781295369481,0.327977873486885
"167","Phylogenetic+Spatial: regional",3.48517426015204,0.258162995177354
"168","Phylogenetic+Spatial: regional",3.72320991379642,0.180752934557038
"169","Phylogenetic+Spatial: regional",4.10392866008106,0.0958265704029401
"170","Phylogenetic+Spatial: regional",4.46852580972712,0.0494550318011639
"171","Phylogenetic+Spatial: regional",4.93199183116913,0.0202775450131214
"172","Phylogenetic+Spatial: regional",6.06071391298983,0.00204660119172989
"173","Phylogenetic+Spatial: regional",7.18341726297101,0.000199080188954773
"174","Phylogenetic+Spatial: regional",8.32668265972718,1.90369357196154e-05
"175","Phylogenetic+Areal",NA,NA
