"","model","x for AUTOTYP_area","y for AUTOTYP_area"
"33","Areal",3.15673058452776,0.421778402337448
"34","Areal",3.21871854866233,0.408481484575733
"35","Areal",3.28285969272111,0.393384594028054
"36","Areal",3.41977307356142,0.357765498108579
"37","Areal",3.57269580146107,0.315355368526136
"38","Areal",3.75009015571071,0.266221373366997
"39","Areal",3.96541950792765,0.210727375366117
"40","Areal",4.25242076143378,0.148377989423028
"41","Areal",4.71252310814922,0.0787604689736178
"42","Areal",5.15125103859766,0.0406277811098856
"43","Areal",5.70677189863151,0.0166575000174121
"44","Areal",7.06604753509307,0.00165720189935857
"45","Areal",8.41557715694683,0.000159935313309431
"46","Areal",9.79266351703537,0.0000151730866738977
"47","Phylogenetic+Spatial: local",NA,NA
"48","Phylogenetic+Spatial: regional",NA,NA
"49","Phylogenetic+Areal",3.38691924460422,0.0000217572919909205
"50","Phylogenetic+Areal",4.61723321872906,0.00014423752243506
"51","Phylogenetic+Areal",6.60104631401067,0.000877585277790664
"52","Phylogenetic+Areal",10.1874716411647,0.00457277564947032
"53","Phylogenetic+Areal",12.5600161931592,0.00820034189481897
"54","Phylogenetic+Areal",15.0405058303536,0.0121368649388441
"55","Phylogenetic+Areal",18.5175556857386,0.0167998491975048
"56","Phylogenetic+Areal",21.3293001736619,0.0193848859397159
"57","Phylogenetic+Areal",23.862434750615,0.0207644923827354
"58","Phylogenetic+Areal",26.2921282084087,0.0213417454413076
"59","Phylogenetic+Areal",28.6934320123001,0.0213267487862931
"60","Phylogenetic+Areal",31.1227920548362,0.0208581760616921
"61","Phylogenetic+Areal",32.3627124088399,0.0204832025484513
"62","Phylogenetic+Areal",33.628283654221,0.0200255482376755
"63","Phylogenetic+Areal",34.9276069019555,0.019494027795083
"64","Phylogenetic+Areal",36.2646420136774,0.0188990220154135
"65","Phylogenetic+Areal",36.8109614998182,0.0186454128170596
"66","Phylogenetic+Areal",37.3642883005215,0.0183837603517422
"67","Phylogenetic+Areal",37.6436756522603,0.0182500915742915
"68","Phylogenetic+Areal",37.9252022824888,0.0181144872613633
"69","Phylogenetic+Areal",38.4954005966534,0.0178374517662232
"70","Phylogenetic+Areal",39.0753483812688,0.0175530872505387
"71","Phylogenetic+Areal",39.6653250007363,0.0172619187264402
"72","Phylogenetic+Areal",40.2656235588904,0.0169644669296929
"73","Phylogenetic+Areal",40.569738897384,0.0168135462063446
"74","Phylogenetic+Areal",40.8765508191055,0.0166612476859099
"75","Phylogenetic+Areal",41.4984271080791,0.0163527713903781
"76","Phylogenetic+Areal",42.1315861821587,0.0160395425932988
"77","Phylogenetic+Areal",43.7663067100598,0.0152388551512895
"78","Phylogenetic+Areal",45.4900814479454,0.0144133086022902
"79","Phylogenetic+Areal",47.319365823854,0.0135635451182695
"80","Phylogenetic+Areal",49.2674988951171,0.0126927304742855
"81","Phylogenetic+Areal",53.6078636656194,0.0108971664854574
"82","Phylogenetic+Areal",58.7487857339418,0.0090453340058512
"83","Phylogenetic+Areal",65.0633127553574,0.00716386991696652
"84","Phylogenetic+Areal",73.3338576449865,0.00526673864288396
"85","Phylogenetic+Areal",85.2695496674179,0.00339062712358247
"86","Phylogenetic+Areal",106.745230362304,0.00157772491403399
"87","Phylogenetic+Areal",129.717332973598,0.000730850280089652
"88","Phylogenetic+Areal",162.774443350826,0.000263527938715149
"89","Phylogenetic+Areal",261.795978526225,0.0000202375345856114
"90","Phylogenetic+Areal",386.930611857397,0.00000158432256040326
"91","Phylogenetic+Areal",543.676912194625,0.000000125084544937957
>>>>>>> Stashed changes
