"","model","x for sp_id","y for sp_id"
"1","Phylogenetic",NA,NA
"2","Spatial: local",0.673937736330096,0.000324413336737603
"3","Spatial: local",0.748104765261727,0.00263964941708879
"4","Spatial: local",0.843831991962411,0.0204008379988676
"5","Spatial: local",0.976417991016475,0.142407420728909
"6","Spatial: local",1.04737675815322,0.294117598319075
"7","Spatial: local",1.11221003081246,0.49137645529308
"8","Spatial: local",1.19202509871234,0.785214714837093
"9","Spatial: local",1.24916448338371,0.999997834726051
"10","Spatial: local",1.29633731887615,1.16020680588638
"11","Spatial: local",1.33817081384751,1.27866178590174
"12","Spatial: local",1.37697928887794,1.36282558302915
"13","Spatial: local",1.4137865099404,1.41680906641118
"14","Spatial: local",1.43177636138262,1.4336493583871
"15","Spatial: local",1.44957862407451,1.44416247591728
"16","Spatial: local",1.4672805424322,1.44866362090178
"17","Spatial: local",1.48502024939118,1.44735340897613
"18","Spatial: local",1.49213445021705,1.44522561990171
"19","Spatial: local",1.49926161982442,1.44219321972415
"20","Spatial: local",1.50283059211301,1.44034055881538
"21","Spatial: local",1.50640343593278,1.43826516493309
"22","Spatial: local",1.51356157725292,1.43345119193029
"23","Spatial: local",1.52073771860295,1.42776181136297
"24","Spatial: local",1.52793417997992,1.42120767427269
"25","Spatial: local",1.53517020033179,1.41378157318146
"26","Spatial: local",1.53880672520841,1.40973999324634
"27","Spatial: local",1.54245604331209,1.40547994845229
"28","Spatial: local",1.54979444022154,1.39630637457268
"29","Spatial: local",1.55718820508793,1.38626509493582
"30","Spatial: local",1.57593408308823,1.35739991435339
"31","Spatial: local",1.59509201009422,1.32324248064457
"32","Spatial: local",1.6147490104403,1.28385415096828
"33","Spatial: local",1.63508808871806,1.23914681615486
"34","Spatial: local",1.67830295216209,1.13407919478319
"35","Spatial: local",1.72624610476617,1.00784232354704
"36","Spatial: local",1.78110974814843,0.860283307702871
"37","Spatial: local",1.84704631892095,0.690464624708539
"38","Spatial: local",1.93380064241292,0.494958648822663
"39","Spatial: local",2.06922661779323,0.270718357998449
"40","Spatial: local",2.19438297862668,0.143877075455373
"41","Spatial: local",2.34973366427289,0.0606717239854988
"42","Spatial: local",2.70799687621644,0.0065367334296042
"43","Spatial: local",3.04430837743651,0.000667580463518445
"44","Spatial: local",3.36963601192347,6.66969633281843e-05
"45","Spatial: regional",0.244726886216729,0.000463928285771806
"46","Spatial: regional",0.298731121411942,0.00343715281221258
"47","Spatial: regional",0.375924807978045,0.0236994934601875
"48","Spatial: regional",0.497909676328451,0.144997841095688
"49","Spatial: regional",0.56979453145902,0.279002549507674
"50","Spatial: regional",0.640639173058324,0.44006670737216
"51","Spatial: regional",0.733357017391443,0.653260670382479
"52","Spatial: regional",0.804038581201138,0.789101948512935
"53","Spatial: regional",0.86533408528478,0.875865873933858
"54","Spatial: regional",0.922321410883875,0.927282495640122
"55","Spatial: regional",0.976996701035696,0.950543963657266
"56","Spatial: regional",1.03099162136442,0.950743172647098
"57","Spatial: regional",1.05812278395878,0.943099250803951
"58","Spatial: regional",1.08556090618508,0.93087346440015
"59","Spatial: regional",1.1134027044148,0.914617862284566
"60","Spatial: regional",1.14174694013293,0.894838365901589
"61","Spatial: regional",1.1532595026977,0.886035962321942
"62","Spatial: regional",1.16490877292476,0.876744285141666
"63","Spatial: regional",1.17078580613196,0.871923378764815
"64","Spatial: regional",1.17669822657382,0.866990397266516
"65","Spatial: regional",1.18863067033892,0.85680214849811
"66","Spatial: regional",1.20070910491012,0.846207420048778
"67","Spatial: regional",1.21293670972584,0.835234037257455
"68","Spatial: regional",1.22531682790352,0.823909693064372
